EnsemblID	fetalGermExpress	adultGermExpress	sperm_totMuts	totalLen	scaleRepTime	scaleGC
ENSG00000138075	0.059092905714989	0.179805162866733	1	26378	1.22174492033694	-0.171695752871265
ENSG00000143994	0.0229003215607406	7.18356958808733	0	7001	0.612864180781667	0.565215212498473
ENSG00000144827	5.56720123396484	4.22146077577349	0	14353	1.07388267578806	-1.35959743759382
ENSG00000106077	2.63747814435335	2.26295518314594	0	2757	0.0890195452063284	1.71579140091187
ENSG00000100997	5.66132109329759	5.16117646562203	1	95730	0.375110959678449	0.114203614661562
ENSG00000131969	1.55508431742407	1.7403887499344	1	32848	0.887800773761969	-0.455002598167959
ENSG00000139826	3.1251650755512	4.04956373403981	0	15850	-1.87903943464707	-1.41654256511036
ENSG00000248487	2.35559395664115	4.56420120809104	0	9770	0.846859283453675	1.05018323375672
ENSG00000114779	4.79696593065116	1.40231534144724	1	14894	0.847047739919658	1.08663323106043
ENSG00000168792	0.120851626053787	0.577243036470548	0	6489	0.743036704354303	0.775226682755399
ENSG00000204427	5.43336367201444	1.25696252257126	0	16386	0.640398964418239	0.482010833048137
ENSG00000129968	3.85716477001118	3.76206886823172	0	8687	0.259877234775705	2.36629619465365
ENSG00000107362	0.854144893459015	4.27402729712206	1	48691	0.0319690832351457	-1.06689407701549
ENSG00000136379	1.35191043713854	1.68120416829699	0	75837	-0.267417391906362	-0.452552398225548
ENSG00000140526	2.43638617698545	7.02749629143358	1	114808	1.36612969344548	-0.320222689430283
ENSG00000158201	3.02625227019543	2.5746679057892	1	53838	0.0501912028745381	-0.521276013539172
ENSG00000100439	2.23800289745738	1.20043040167157	0	14668	-0.11189521632273	0.229489078586419
ENSG00000011198	4.65211799588636	4.8834897674471	0	44250	-0.275905220222469	-0.798614248785397
ENSG00000163686	2.99564429726057	1.07465216921865	0	58097	1.02590445851339	-0.182257274191657
ENSG00000127220	1.08917463138922	5.8811586971822	0	18069	0.0772614769371606	1.06828233905748
ENSG00000136754	5.28122264283501	3.34222247769203	4	114346	-1.19125473608691	-1.02866110248148
ENSG00000138443	6.18036472297953	6.15199535826008	1	119193	0.0546410478782223	-0.8928782415609
ENSG00000108798	0.180008109815495	0.371139535357103	1	12803	0.227043474516409	0.959440484908951
ENSG00000154175	0.0688998061143122	1.94242036081451	1	244069	-1.25822531219634	-1.21091360492912
ENSG00000097007	2.51402332644006	3.52852543013522	2	174186	0.659876424342054	-0.251661541056987
ENSG00000143322	4.69159193955604	4.29100915829475	1	130156	-0.91209372477365	-0.663849726453244
ENSG00000099204	1.64510320011145	5.1177024760793	3	336554	-0.768470583904309	-0.571493665473356
ENSG00000163995	1.79366739354655	1.29400442179695	0	192261	0.0482689973861001	0.971718497733403
ENSG00000173210	1.01951758028485	1.47059718855229	1	118960	-0.122937925638923	-0.266932775373285
ENSG00000175164	0.302380634784308	1.89439686708741	0	42603	0.0502546855564761	0.459546991217483
ENSG00000159842	2.6358348185494	4.57155192328453	3	220331	0.0153266013558513	1.10110252954838
ENSG00000174429	0.008474131481109	4.99077016394483	0	10762	-2.27672720964867	-0.800997027547738
ENSG00000146386	5.03619587408299	2.62870932527978	1	14545	0.278368169124297	-0.301947154093696
ENSG00000146109	5.61300797584005	5.04682549887	0	3787	-0.634437966885224	0.151264862588869
ENSG00000114626	3.82201704302238	2.09818831671423	0	7990	-1.13762121741025	1.76296954174662
ENSG00000166016	0.794737271116164	0.788645402259619	3	206464	-0.570896747831385	0.177306388943726
ENSG00000060971	3.18507537537125	3.43401205382788	0	34112	0.544225399041354	0.628018305457404
ENSG00000167315	6.19798028042847	5.63757530166699	1	31688	-0.404243725912133	-0.898860630485136
ENSG00000076555	1.520271010646	3.62747343758565	2	151433	-0.426264281178216	0.0332327466232779
ENSG00000111271	2.68166057684471	3.41214092550372	0	71043	0.885775467347351	0.074708106292245
ENSG00000240303	1.84336251187553	0.342973284746356	0	101926	1.08170805411996	-1.15777148715695
ENSG00000151498	4.07341439651683	3.55756095754344	0	12308	0.637926529544672	0.157612591711112
ENSG00000177646	3.95796471144772	3.86234327465667	1	44399	0.751310571075573	0.198518265445047
ENSG00000115361	0.113455234895509	4.38414012055878	1	38283	-0.42733765152331	-1.27182391158788
ENSG00000117054	7.96383618399456	5.93134805324451	0	63034	-0.821211625887839	-0.775939017010645
ENSG00000122971	4.92357243864213	4.37122402550176	0	14194	0.537471132583323	1.13456803207466
ENSG00000196177	2.67408013095025	2.70361245243243	1	49218	-0.0476232695246471	-0.732387745172238
ENSG00000072778	4.93682722222534	6.4419271476548	0	8062	-0.0683174099131393	1.55358655831509
ENSG00000157766	1.44669916659294	1.71740462104269	1	70737	0.48118852881197	0.463875844837442
ENSG00000072818	0.908494012894434	8.35742592148814	2	14946	0.159999284791338	1.02385358366361
ENSG00000114331	5.15143126431466	4.40289333197905	2	168155	-0.190184977736465	-1.06415197044745
ENSG00000131584	2.47183487451825	3.07736649225519	0	16817	0.935139602736859	2.64182095772263
ENSG00000075239	4.79636833818651	6.89311986556962	1	30840	0.573513291743457	-0.440289431157341
ENSG00000120437	5.74441693552308	6.1090308900564	0	17047	-0.865188441873868	-0.36913114440598
ENSG00000182827	4.20626948441325	5.21551090196708	0	41983	1.57618352787093	-0.646920314648464
ENSG00000181513	1.6252615831428	1.80007948289084	0	11567	0.92862156914044	1.01359312538494
ENSG00000107897	1.60837456648389	4.50829072409422	2	74673	-0.954756534006942	-0.667198098899575
ENSG00000230124	5.53482606020651	6.36244933839371	2	232661	1.58115432738036	-1.13094300961825
ENSG00000176244	0.189112882258029	1.62650785307776	0	13294	-0.671974232776988	-0.168283763838464
ENSG00000110455	0.361263224892085	1.32899374448708	0	18297	0.394920993303375	0.312451741426208
ENSG00000205126	0.0597591178892541	0.137382388326322	0	11993	0.370226748870756	0.126225586628504
ENSG00000102977	3.23583741734452	5.3196658436018	0	3299	0.582659558937857	1.97012169048881
ENSG00000159640	3.2405250976667	7.64955991251504	0	21312	0.395270841879504	1.5073108785919
ENSG00000167769	0	0.815672101755998	0	27424	-1.9428477411246	0.422830194551083
ENSG00000177076	2.03639433649282	0.959576230922254	0	43469	0.82958233667274	-0.395084983105513
ENSG00000078124	3.81704757209575	5.31603719231742	3	165562	0.483719673765524	-0.98764400471765
ENSG00000087085	1.27429080134976	1.98433123393312	1	6948	-0.27996631666958	2.28016728250234
ENSG00000100813	5.33908272775032	5.08035646399098	0	37022	1.09414799113524	-0.147988859824022
ENSG00000213088	0.0278174649254524	0.934987129551348	1	3192	-1.1926950254726	1.01725036494151
ENSG00000144648	0.885458465075163	2.22732770872752	1	83174	0.412623480262866	-0.291869550283309
ENSG00000144476	0.26370778134521	0.508646825804069	0	14565	-1.63857855687806	0.442784693612726
ENSG00000129048	0.0151546288684064	0.745912003240227	0	21693	1.0963286318405	-1.19107463070928
ENSG00000131473	5.27175339393335	5.05947975499959	0	63503	1.04705707382832	0.433216345747404
ENSG00000122729	2.73361281521446	3.44615372664991	1	70129	-0.71192104254904	-0.612433657193033
ENSG00000100412	6.12202265498294	4.53376240479425	2	81351	0.845848082788217	0.406395894733044
ENSG00000162390	1.4257243388424	3.50069130349674	2	96672	0.259063340403804	0.600404152475997
ENSG00000172497	0.0825517772139455	0.667742226246028	0	64175	1.32048861177722	-0.7386901821237
ENSG00000112304	5.66145658176016	7.61991282783317	0	37877	0.287526415718883	-0.649262220038199
ENSG00000119673	3.83623394998001	1.52853700983423	0	8002	0.562542456347915	0.278313262817491
ENSG00000177465	2.95253325614811	2.86822886211544	0	3882	0.568380079059302	0.212553798694202
ENSG00000205669	0.20629005745742	0.127709687694079	0	8910	0.576264533499627	0.131979096308951
ENSG00000097021	6.37407799099251	5.64666777001548	1	129413	1.52840615769462	0.94923698838932
ENSG00000101473	4.6955750347273	4.64044409033403	1	15677	0.28046120311222	0.323258739637649
ENSG00000161533	3.77570896815183	3.11118783438672	2	37608	1.05700040392163	-0.298391417054027
ENSG00000168306	1.48244684012673	0.418485988554593	0	32058	0.9126338452897	0.0980951598085282
ENSG00000087008	1.28895953516643	1.76830119778417	1	74365	0.45039969958647	0.691428750784163
ENSG00000153093	3.15456453818934	1.94485648281479	6	387883	0.622104723762657	-0.47887540902665
ENSG00000143727	7.95309341987763	8.76337814436259	0	14123	-1.17387776617708	-0.48841200978133
ENSG00000134575	1.55347040381814	3.21421331161725	0	9604	1.02396709466529	0.792652633773484
ENSG00000102575	4.61192556808519	0.227887307295771	0	5337	-0.213215735751904	1.48939733982004
ENSG00000162836	1.59132639125475	2.54137074436635	0	40843	0.497304672073874	-0.364059207484728
ENSG00000100312	0.0378177853377969	7.30339830481309	0	7112	-1.09784871227116	1.14654698821658
ENSG00000111644	3.10574288524404	8.48463860823948	0	9357	0.629114827712899	0.652767176110501
ENSG00000134940	0.0406137641383003	7.68101708618905	0	9331	0.429236370195869	-0.597661058865314
ENSG00000103740	2.73266659815439	2.27155996790728	3	78067	0.550976779284983	0.221238127831562
ENSG00000130377	0.160740223781197	7.91940884754633	0	57479	-1.22237625753714	-0.0920854653782928
ENSG00000167107	1.20962055397071	0.975380794927506	2	48678	0.897665905726985	0.437896691972078
ENSG00000176715	2.41847464762702	3.28155761447865	1	75220	-0.291196740015893	1.10697739414525
ENSG00000151726	2.15942330960152	6.69581086274102	0	71166	-0.252376958915292	-0.231492707370652
ENSG00000123983	5.38329006617917	5.39739104793239	1	80823	-0.394017842434361	-1.02488827477543
ENSG00000197142	0.240814823310516	4.65811137124838	1	53865	0.420837682468707	-0.469808785187605
ENSG00000164398	0.52600590776724	4.37036481352444	2	62242	-1.1915625962357	0.205867704400884
ENSG00000166743	0.0682332493703631	2.45460212276037	1	75547	-0.869189045483669	-0.769742725674701
ENSG00000183747	0.0597591178892541	0.174421919323838	0	36182	-1.71939408998572	-0.766087589485864
ENSG00000066813	0	0.404002600447461	0	40058	-1.39590434115197	-0.927524314347833
ENSG00000005187	1.00800828467775	3.16396058493951	1	186885	-0.779916676716136	-0.69645972498389
ENSG00000215009	0.119254643971962	1.17444500995138	0	24645	0.0606362531043641	-0.768936430014963
ENSG00000183549	0	0.363041265037673	0	31751	-1.8959422666463	-0.526744493579857
ENSG00000173124	0.179870665367529	0.610942574236381	0	34702	1.42970000236494	-0.858755919706148
ENSG00000154930	0.197991799541534	4.15740626666982	2	52746	-0.826744282558391	0.697240274443497
ENSG00000131069	1.41047475914283	3.87742479059972	0	55712	0.789191861423559	-0.139801727161228
ENSG00000111058	0.316175536174824	3.71222734260651	1	324260	-0.746648145589656	-1.39017178400561
ENSG00000143632	0.0233915952581653	0.254248320357974	0	3733	0.290850218768708	1.77543308786678
ENSG00000107796	2.51274572545624	3.28696781732696	1	55978	-1.06433234505214	-0.787218870589514
ENSG00000075624	11.303926634208	7.45649889076068	1	37221	-0.0240660052552596	1.30599808762279
ENSG00000169067	0	0.639262816074286	0	2794	-2.02022038401404	-0.802830448552953
ENSG00000159251	3.95100655072721	1.35062384002791	0	5317	0.30538483183915	0.0864251867042327
ENSG00000184009	12.1853436654912	9.22526015599614	0	14428	-0.0556300276639582	1.80256880848641
ENSG00000163017	7.33548904479683	2.39473941058142	0	27424	0.389903950216428	-0.166398014555624
ENSG00000136518	5.87108309482569	6.62172334000531	0	25514	0.71374272885705	-0.925723534513716
ENSG00000077080	0.0850662511402267	1.01056691745394	1	13330	-0.0745769745902667	0.839093644317246
ENSG00000148156	0.0572487862147743	8.46668096431421	0	1399	-0.448818354924972	2.15031091102578
ENSG00000117148	2.51285311574465	4.18569465097224	0	71684	-0.164957204046584	0.209283033841296
ENSG00000072110	6.36592365434827	4.27730799744965	0	105247	0.882214815833078	0.546539661519796
ENSG00000077522	1.30498049855694	2.59098029023064	4	97607	-0.380334518487576	-0.521651356964401
ENSG00000248746	0.0299620030324964	1.97291153270366	0	16916	0.689060180950393	1.27103337736724
ENSG00000130402	5.50463433651522	3.90753169214986	1	83823	0.252269300625345	0.82949391351149
ENSG00000131966	6.52894094311899	5.60231955385403	1	35530	0.110227409455006	-0.999522174553159
ENSG00000138107	5.22766383453108	5.08116578398261	0	40773	1.09171373235366	0.506264120030972
ENSG00000115073	4.74073393138963	4.13514551642138	0	8084	-0.14097754558125	1.52691627601538
ENSG00000138071	5.16670726486819	5.1875977084019	1	43426	0.144652301388321	-0.89963404034582
ENSG00000115091	5.08626917693769	6.62329384619456	3	72488	-2.07939556152338	-1.26857812817053
ENSG00000133627	5.21551622205611	4.67872837146916	1	93717	-0.635379435412894	-0.432755422481965
ENSG00000106526	0.815753486723172	2.13487545000977	0	78755	0.146454461337031	-0.425867494151667
ENSG00000101442	3.67254859644367	3.66686712146561	0	24049	0.687500547509265	-0.216589706894274
ENSG00000075089	4.63163321745978	5.75496774261798	0	42728	0.0916873660741956	-0.705920728731121
ENSG00000113812	4.35648759152134	4.87292146763769	1	15077	-0.527242324348142	-0.577435079655841
ENSG00000169717	0	8.95993057966208	0	1437	-2.83746833584323	1.92778039663936
ENSG00000184378	0.646731192187325	7.76550121568352	0	2529	-0.0671563365841933	0.197954654037934
ENSG00000115170	2.90483587506972	1.26898309197029	1	139636	-0.635911677006914	-0.781954206445591
ENSG00000135503	5.23699016697364	3.06760758190032	0	45330	1.54889686297067	-0.218030445417203
ENSG00000123612	0.582463116270131	1.24658680002829	4	97630	-1.00587249481509	-1.25689799510574
ENSG00000121989	2.57937381218237	3.37953205255875	0	86264	-1.21830430319138	-1.41194602443859
ENSG00000114739	3.53108333148265	3.71867082038295	1	39202	-0.519787734440469	0.141650570205303
ENSG00000139567	0.20445331215123	0.449418006912667	0	16451	1.56797950982272	1.06012667967142
ENSG00000243989	3.45051748102441	0.269889186397882	0	5857	0.845328909544125	1.36815199451311
ENSG00000119640	2.91617226956694	5.14707294543843	0	16204	0.560484712936111	-0.617005142373429
ENSG00000170634	3.68566531800869	5.03137134251175	3	333980	-0.289318589418711	-0.793940706194039
ENSG00000196839	2.32871361271568	1.86479122028126	0	67322	0.356078252279822	0.459383725072969
ENSG00000164113	2.25348276305699	8.38915701483113	2	50811	-0.0554676734761644	-1.27153326711528
ENSG00000140955	2.50954684051152	5.82322621261574	0	6029	0.120777755314199	1.54043066489243
ENSG00000168803	4.94294202895449	5.56184899884989	0	23876	0.451627228636796	-0.850915986188792
ENSG00000137845	4.86744098497047	4.03017010568448	4	160675	-0.31541176798535	-1.17314851801129
ENSG00000073670	0.384265843103444	0.919639392132	1	22813	1.24643240969919	1.63526977866993
ENSG00000148848	0.352394328728241	2.75591070224838	5	374901	-1.76113266306645	-0.433205271249286
ENSG00000143537	3.2150313660112	1.83511467037105	1	12204	1.13248267152434	1.49492308844119
ENSG00000151694	3.41055868841729	5.11448295542402	1	68041	0.328031005090424	-0.665591777454812
ENSG00000168619	0.369228775691707	5.61749562149138	0	145470	-0.936297756931331	-1.54178527873302
ENSG00000135074	0.313651461638092	1.21505404803997	1	179713	-1.060256553336	-0.236309591543369
ENSG00000104755	0.0618389070879883	4.90510797876397	3	94446	-0.207357516304083	-1.46827472541917
ENSG00000134007	0.10379640698815	3.77777866573615	0	12656	0.974905253057672	-1.18686301194656
ENSG00000139985	0.140051406699178	4.68328544329357	0	42698	0.594445770182381	-0.610921541204346
ENSG00000008277	2.39983522474463	1.77460944485859	2	268567	-0.945636749389942	-1.17707327255046
ENSG00000114948	4.44915337743723	3.21256354559882	1	177535	0.454083783662727	-1.05131318378033
ENSG00000042980	0.249136545937495	0.572844152436795	1	64884	-1.4183401844876	-1.37815135893052
ENSG00000168594	0.0299620030324964	6.76831331968086	5	147325	-2.72118660802043	-1.38138611428274
ENSG00000134249	0	4.83018262368544	0	2983	0.176743451382767	-0.324495463295593
ENSG00000197140	2.19275478601568	5.99693601285878	1	177730	-0.67909523374363	-1.1248544624314
ENSG00000149451	0.356932223315792	0.559208009613597	0	14280	0.849399189481304	1.86931882917911
ENSG00000069206	0.0597591178892541	4.79884742556799	2	85974	-1.89914176652869	-1.2432926529578
ENSG00000151651	1.38328750780005	0.866113931231839	1	14329	0.224364617123047	2.21973973252141
ENSG00000168615	1.93260449354584	2.67131021157132	0	108506	0.112481076016507	-1.15117146028451
ENSG00000134028	0.133738302489529	0.0869601835207964	1	21715	-1.59294811504157	-1.29564161045018
ENSG00000154734	1.38671491644893	0.911836549545062	0	9652	-1.39138782224976	-0.180841759118602
ENSG00000142303	0.259537584893356	1.10152426298389	0	30432	0.168641616548303	1.03028543236748
ENSG00000151388	4.13322712456073	2.02804313441081	4	368059	0.262116130379518	-0.777336231316344
ENSG00000160323	0.385438213036048	3.01850475451936	1	44938	-0.132572436896414	1.10564960240994
ENSG00000138316	0.125869007445358	0.0548057736500053	4	88449	-0.0878925091265112	0.789362658825818
ENSG00000166106	0.0510374304544038	0.191659879836786	1	27939	0.128992772515924	0.689339099834608
ENSG00000145536	0.231730413762984	0.0936034042007464	1	179643	-1.27072863391687	-0.544094401951476
ENSG00000140470	0.898900573925411	4.75438483527655	7	369067	-2.31419139702807	0.00860532967361106
ENSG00000140873	0.164563532298635	0.365111292031846	3	187008	-1.67859825663028	-0.862427788503988
ENSG00000145808	1.18888037347777	0.605631220033189	3	277727	-0.974149161789351	-1.47464090514197
ENSG00000087116	0.891636332180463	1.66842739238786	5	232422	-1.56317030847135	0.929291995618859
ENSG00000173157	0.289360630894556	0.393045521328227	4	195567	-1.23729580702966	-1.42850834401379
ENSG00000156140	1.04987980058723	1.32616372595019	2	286842	-1.8560763454078	-1.36238859753851
ENSG00000158859	0.068879713560797	0.906339798951794	0	14746	0.755148401597279	0.631609887158481
ENSG00000154736	0.726905423937229	1.45731468986259	0	49128	-1.96352735679801	-1.0266215238445
ENSG00000049192	1.29295264549466	3.26969518895761	5	331408	0.188602182437733	-1.35495370556562
ENSG00000136378	0.722746182483345	1.76202676568325	0	52165	0.825140495186784	1.21419955710894
ENSG00000134917	1.19200214722657	0.327990531331136	0	23670	0.41569308017631	0.86659837547187
ENSG00000163638	0.146570566464428	0.654336962013401	0	172204	0.382285297625937	-0.819781259687455
ENSG00000178031	0.381171781233498	1.8822061492147	10	1001494	-1.36639848445563	-1.01235044201022
ENSG00000197859	0.756071530237344	0.520390999016518	0	42560	0.101782031103548	1.65982440397566
ENSG00000156218	3.36659153811214	2.71755770803536	4	385270	-1.51083999420449	-0.85593630544627
ENSG00000143382	0.458960412509862	0.803136701872874	0	11558	0.774153489277424	1.73568033670822
ENSG00000185761	0.877450568419066	0.962000727044443	1	8556	0.24621695985608	1.85285108110537
ENSG00000105963	0.226806074856298	0.607681858309994	2	53545	-0.106727621411251	1.77288375746058
ENSG00000184060	0.846570569232588	0.717974162652508	0	52953	0.661561771550339	0.191218163171063
ENSG00000160710	5.83293248490077	4.11855081140921	1	46261	-0.0444786461408158	-0.139039917326572
ENSG00000197381	1.912870873093	3.1205463365149	1	152264	0.564418718373216	-0.137740595489793
ENSG00000185736	0.162623567273337	4.07899695325916	7	547436	-0.607287599383088	0.130922617478009
ENSG00000065457	4.51099323255721	5.48846259162237	0	26409	1.32596789999275	-0.24890693194149
ENSG00000189007	2.86914377739442	1.79930556784417	0	27854	0.869393582284546	-1.03726368059383
ENSG00000213638	2.6338167102545	1.26814602521906	0	8046	0.256550224534183	1.75219418298298
ENSG00000063761	1.49307081853788	2.25678955244228	1	134685	-0.525143579445939	0.143400212693407
ENSG00000133597	1.44537968990303	3.78283428831925	0	23311	0.781157503336496	0.538836456525509
ENSG00000173137	3.21347343921113	3.79349082255821	0	19975	0.803953929236313	1.40155285245811
ENSG00000164742	2.64847927423208	2.07853615001092	3	148793	-1.86479090258156	0.145879838988053
ENSG00000143199	0.345359308871603	4.69005959332656	0	104318	1.32609594911149	-0.615941435081828
ENSG00000078295	0.557792190648717	1.50822412949602	7	431529	0.320159649066062	-0.71172793007747
ENSG00000138031	1.34729824014048	1.11660674776485	1	100898	0.558237754512845	0.586837467680554
ENSG00000129467	0.0291198253218393	1.04172437772245	0	16733	0.696612230561652	1.00706624525617
ENSG00000173175	0.603765613837794	1.81412290120424	1	166575	0.86792988729409	0.592104180823735
ENSG00000174233	0.780352341748826	1.23148444160321	0	22889	0.657966149260753	1.00439673718011
ENSG00000121281	0.515336776460171	0.868079884337582	0	71907	0.112086950381526	1.00937719717358
ENSG00000155897	0.0439335871633474	1.55354742488446	2	260196	-1.60018607304229	-0.776108989864942
ENSG00000162104	0.42168822781014	1.61930089851156	5	162660	0.0857355990561757	0.100055528706581
ENSG00000141433	0.151722117985714	1.09803979345994	0	7288	0.477009705425711	0.830533055585674
ENSG00000078549	0.609601355740239	0.634413106067125	1	59134	-0.201341295654734	0.69233328737854
ENSG00000087274	4.14091570327387	5.00502410727035	1	86180	1.10774801013098	-0.212877598458956
ENSG00000075340	4.88924166367409	3.71011209377935	0	160538	0.624693215119932	-0.218262473650176
ENSG00000148700	5.7148090471034	5.9469271585078	5	139084	2.11911522209392	-1.00479108507871
ENSG00000118492	0.940400901244489	6.34643207537813	0	216254	-2.24818745360495	-1.36772368412558
ENSG00000197177	0.0750376772056481	0.572148783487595	0	43365	-0.74200538914507	1.70114073432255
ENSG00000020181	0.679067544357372	0.589973282649122	0	60666	0.772553040955876	1.11307861217466
ENSG00000152990	4.02741504797226	2.61114543028836	1	170756	-2.09117595674779	-0.950341371531458
ENSG00000181790	0.899340510460406	0.502713128715773	2	94988	-0.832917046384553	2.06904951744551
ENSG00000121753	0.750316217841526	2.14189115571833	2	37764	1.11648734751191	1.55898895095385
ENSG00000135298	1.15712709512106	3.05649843597462	11	754448	-2.36569781189859	-1.45089208792331
ENSG00000111452	2.1118493764329	3.14249315965119	0	186468	-1.41613736641331	0.679769009162301
ENSG00000174837	0.466356329470167	0.786429295685022	0	52787	-1.75838960168147	-0.267057041476046
