EnsemblID	ArithMean_O	atlasCPM_geoMean	matThirdGenMuts	totalLen	scaleGC	scaleRepTime
ENSG00000165029	0.891801209261822	2.87953053606232	0	146979	-0.400460286167245	0.853368748812501
ENSG00000154263	0.32234576037794	0.530558157260912	0	97477	-1.32107609853261	-0.783348664119357
ENSG00000144452	1.08241803413062	0.058005195065659	0	206845	-1.19022101085949	-2.05971939980292
ENSG00000179869	0.109926416742381	2.11834401759985	0	475570	-0.979724603323869	-2.12641959407663
ENSG00000107331	0.640429574596061	1.03540831985894	0	21449	2.61778700007725	0.356184410508377
ENSG00000167972	2.4008223363143	2.79556668456706	0	64836	0.829359349419467	0.186425132602364
ENSG00000198691	0.701713575725015	0.494260277193892	0	128213	-0.0099481439647577	0.307978878738288
ENSG00000154265	2.21810289254143	3.55317303654895	0	82742	-1.51382451513087	-0.373989171899659
ENSG00000154262	0.190976781011071	0.390280694714308	0	62873	-1.31709753879264	-1.36126479632994
ENSG00000064687	0.557822782221397	1.02080843404535	0	24802	1.76131516712279	-0.285231940625764
ENSG00000141338	0.043387682004551	0.110239594479926	0	87993	-1.23466705817698	-1.56067885333076
ENSG00000154258	0.125932024929162	0.313992200418376	0	86389	-1.12655017868957	-1.71728778351658
ENSG00000085563	0.662630383614948	0.189499195705842	0	209719	-1.20941183495129	-1.12257260789227
ENSG00000135776	1.24747554958066	2.14961335623213	0	42102	-0.368245920549301	0.574114817322738
ENSG00000073734	0.173858801977151	0	1	115564	-1.20591592028414	0.898249247876607
ENSG00000005471	6.26086709381033	0.570166216354882	0	78731	-1.0107836336155	-1.02258671556962
ENSG00000004846	0.249269818835712	0.302810041642807	0	160588	-1.12454500861658	0.763364869953659
ENSG00000115657	2.01436226505865	0.684138955706281	0	9219	1.01117539495515	0.104149967498993
ENSG00000197150	1.82221943179546	4.59249589254333	0	19348	1.34207203003243	0.0353842520725926
ENSG00000150967	3.10630628144241	1.482502945989	0	60678	0.757589534847626	0.168832850583962
ENSG00000103222	2.61427854127372	3.03107728305422	0	193694	0.255692811684341	-0.938874006685565
ENSG00000124574	1.33020212317251	2.24934332565244	0	23030	0.819732981575632	0.803292757050292
ENSG00000121270	0.106053530867043	0.682504313082783	0	81683	-0.118756908249914	-1.05198364572562
ENSG00000140798	0.275044350020205	2.20238647192945	0	75135	0.0923559086729306	-1.48374914237743
ENSG00000023839	0.463613676138173	1.36776694928857	0	67598	-0.275354701134203	0.233750590234807
ENSG00000108846	1.46544023974982	0.114543343259407	0	57337	0.692722416078408	0.74208654312456
ENSG00000125257	4.10045687337425	3.89646613905413	0	280734	-0.531584663393867	-1.08971201557824
ENSG00000114770	2.94917124007533	4.04270509136817	0	97783	-0.232937968225835	0.125949356244572
ENSG00000091262	3.68880312006766	0.353835257686606	0	73097	0.429358932644585	-0.930919163355503
ENSG00000006071	0.00663977473764801	0.17488212892797	0	84324	0.446729918578103	-0.0530938558931926
ENSG00000069431	1.60434577647966	0.296726467160093	0	144910	-1.32370558171424	-2.58349648708938
ENSG00000173208	0.0777945255542062	0.0522692828430037	0	69764	-1.47494154026646	-0.699425120152042
ENSG00000117528	4.01851758453481	4.56824436547363	0	100226	-1.20474749021213	1.18668584308137
ENSG00000119688	5.88543820271752	4.82945310752865	0	17771	0.624133527118215	1.11232984663004
ENSG00000164163	3.60119334030207	6.60813405840214	0	31237	-1.50263870025277	-1.27036559332398
ENSG00000204574	2.33272921623701	5.80273466643444	0	25756	0.183079796268011	0.0420602927453389
ENSG00000033050	6.29305837296448	0	0	15711	0.225369550466974	0.402371829551627
ENSG00000161204	3.73863255217599	5.21823660636962	0	7907	0.66879061485852	-0.502514782409197
ENSG00000160179	0.0873749905386939	0.238935327701122	0	97046	0.566046830082692	-1.10645627450961
ENSG00000118777	1.24926477819244	0.803426303863465	0	140486	-0.65426330179864	0.385821265385158
ENSG00000172350	1.41878298532199	1.1640391272172	0	13594	1.00950407295837	0.874096835699446
ENSG00000138075	0.169401781874733	0.23557938197505	0	26378	-0.171695752871265	1.22174492033694
ENSG00000143994	0.793303566641534	0.561892757337229	0	7001	0.565215212498473	0.612864180781667
ENSG00000144827	2.71986689590124	6.23677933079287	0	14353	-1.35959743759382	1.07388267578806
ENSG00000106077	2.20895242469089	3.74534155741933	0	2757	1.71579140091187	0.0890195452063284
ENSG00000100997	4.59348735649662	5.52571383182409	0	95730	0.114203614661562	0.375110959678449
ENSG00000131969	3.86291820553089	2.54951066488015	0	32848	-0.455002598167959	0.887800773761969
ENSG00000139826	1.14006057479595	2.976965537385	0	15850	-1.41654256511036	-1.87903943464707
ENSG00000248487	2.72706041113882	2.30682035428838	0	9770	1.05018323375672	0.846859283453675
ENSG00000114779	2.44068152669211	4.39226062662952	0	14894	1.08663323106043	0.847047739919658
ENSG00000168792	0.432888627737942	0.460072474351387	0	6489	0.775226682755399	0.743036704354303
ENSG00000204427	2.76139025285384	5.75331185250903	0	16386	0.482010833048137	0.640398964418239
ENSG00000129968	3.05607003863704	3.84221237174443	0	8687	2.36629619465365	0.259877234775705
ENSG00000107362	3.86451714984186	1.79072712224918	0	48691	-1.06689407701549	0.0319690832351457
ENSG00000136379	2.56823543840862	2.56179576027043	0	75837	-0.452552398225548	-0.267417391906362
ENSG00000140526	4.13721303404318	3.21816324825622	0	114808	-0.320222689430283	1.36612969344548
ENSG00000158201	3.46061877615121	3.09525005910734	0	53838	-0.521276013539172	0.0501912028745381
ENSG00000100439	0.476709274500541	1.85073823566309	0	14668	0.229489078586419	-0.11189521632273
ENSG00000011198	2.73935657790468	4.7239900672429	0	44250	-0.798614248785397	-0.275905220222469
ENSG00000163686	1.35754012563437	2.71028700298867	0	58097	-0.182257274191657	1.02590445851339
ENSG00000127220	0.502514414295814	1.47574788819882	0	18069	1.06828233905748	0.0772614769371606
ENSG00000136754	3.30838105732893	4.61834008911716	0	114346	-1.02866110248148	-1.19125473608691
ENSG00000138443	3.73580201450958	6.75507291346254	0	119193	-0.8928782415609	0.0546410478782223
ENSG00000108798	0.0124003710520231	0.225667528358415	0	12803	0.959440484908951	0.227043474516409
ENSG00000154175	1.8307198133031	0.193888141807193	0	244069	-1.21091360492912	-1.25822531219634
ENSG00000097007	4.44617083786392	2.43723534244089	0	174186	-0.251661541056987	0.659876424342054
ENSG00000143322	3.58162831951466	3.75326736796716	0	130156	-0.663849726453244	-0.91209372477365
ENSG00000099204	2.30964800885252	1.71648467975491	0	336554	-0.571493665473356	-0.768470583904309
ENSG00000163995	2.8078120197353	1.66384629336552	0	192261	0.971718497733403	0.0482689973861001
ENSG00000173210	0.951395126589076	1.60364294179836	0	118960	-0.266932775373285	-0.122937925638923
ENSG00000175164	0.253862218075259	0.264904869324007	0	42603	0.459546991217483	0.0502546855564761
ENSG00000159842	3.31205980713269	2.92763227604455	0	220331	1.10110252954838	0.0153266013558513
ENSG00000174429	0.0126132021795759	0	0	10762	-0.800997027547738	-2.27672720964867
ENSG00000146386	1.37040145038269	5.32676347342359	0	14545	-0.301947154093696	0.278368169124297
ENSG00000146109	2.59812955945193	5.5215747351542	0	3787	0.151264862588869	-0.634437966885224
ENSG00000114626	2.50202985162748	3.08531760028292	0	7990	1.76296954174662	-1.13762121741025
ENSG00000166016	4.8323447538236	1.59565800131527	0	206464	0.177306388943726	-0.570896747831385
ENSG00000060971	4.91209531310185	3.51347761500013	0	34112	0.628018305457404	0.544225399041354
ENSG00000167315	5.29056112104456	6.32307838760742	0	31688	-0.898860630485136	-0.404243725912133
ENSG00000076555	0.171475959675988	0.909812599154972	0	151433	0.0332327466232779	-0.426264281178216
ENSG00000111271	1.24907735846657	2.44818882034712	0	71043	0.074708106292245	0.885775467347351
ENSG00000240303	4.24901201380845	2.74337865428649	0	101926	-1.15777148715695	1.08170805411996
ENSG00000151498	3.54267834519098	3.77631937497303	0	12308	0.157612591711112	0.637926529544672
ENSG00000177646	2.11759541836514	3.92351005523583	0	44399	0.198518265445047	0.751310571075573
ENSG00000115361	0.255290635548853	0.43452707126211	0	38283	-1.27182391158788	-0.42733765152331
ENSG00000117054	2.67971354376114	7.73474662921549	0	63034	-0.775939017010645	-0.821211625887839
ENSG00000122971	3.11664729811592	3.77860275642153	0	14194	1.13456803207466	0.537471132583323
ENSG00000196177	0.98602092332752	1.59261387983779	0	49218	-0.732387745172238	-0.0476232695246471
ENSG00000072778	3.87502749334464	5.77187217663496	0	8062	1.55358655831509	-0.0683174099131393
ENSG00000157766	0.157460144162677	2.00787046287738	0	70737	0.463875844837442	0.48118852881197
ENSG00000072818	0.0331779044626117	0.868497689620634	0	14946	1.02385358366361	0.159999284791338
ENSG00000114331	2.58799159009868	4.90689464154196	0	168155	-1.06415197044745	-0.190184977736465
ENSG00000131584	0.699524501700553	2.29341541673808	0	16817	2.64182095772263	0.935139602736859
ENSG00000075239	6.15199382244498	4.85712653353969	0	30840	-0.440289431157341	0.573513291743457
ENSG00000120437	4.60962690059559	6.61602201664517	0	17047	-0.36913114440598	-0.865188441873868
ENSG00000182827	4.5189112554056	5.19730640294128	0	41983	-0.646920314648464	1.57618352787093
ENSG00000181513	0.974313175078596	1.12958535223891	0	11567	1.01359312538494	0.92862156914044
ENSG00000107897	0.821562930808687	2.49896690804323	0	74673	-0.667198098899575	-0.954756534006942
ENSG00000230124	3.73517395573619	6.15470743508575	0	232661	-1.13094300961825	1.58115432738036
ENSG00000176244	0.303902429940421	0.817052276819536	0	13294	-0.168283763838464	-0.671974232776988
ENSG00000110455	0.338869515367312	0.873899363055059	0	18297	0.312451741426208	0.394920993303375
ENSG00000205126	7.03990332550235	0.130548364737541	0	11993	0.126225586628504	0.370226748870756
ENSG00000102977	5.65928068814272	4.4699609097267	0	3299	1.97012169048881	0.582659558937857
ENSG00000159640	2.35237540494073	2.84874356882528	1	21312	1.5073108785919	0.395270841879504
ENSG00000167769	0.0141429019511444	0.0189962056818179	0	27424	0.422830194551083	-1.9428477411246
ENSG00000177076	0.278000388119893	2.23812391155606	0	43469	-0.395084983105513	0.82958233667274
ENSG00000078124	1.97414984014814	3.70059976062897	0	165562	-0.98764400471765	0.483719673765524
ENSG00000087085	0.845814278361103	1.7544165636225	0	6948	2.28016728250234	-0.27996631666958
ENSG00000100813	4.6935922661071	5.4904718909433	0	37022	-0.147988859824022	1.09414799113524
ENSG00000213088	0.0542233043693328	0.0140287352774426	0	3192	1.01725036494151	-1.1926950254726
ENSG00000144648	0.910502054572974	1.3145670003487	0	83174	-0.291869550283309	0.412623480262866
ENSG00000144476	0.105897855584422	0.376241619262688	0	14565	0.442784693612726	-1.63857855687806
ENSG00000129048	0.407446424331935	0.166620264954895	0	21693	-1.19107463070928	1.0963286318405
ENSG00000131473	5.51999992777507	5.00616538020354	0	63503	0.433216345747404	1.04705707382832
ENSG00000122729	4.959210514119	3.65552571884038	0	70129	-0.612433657193033	-0.71192104254904
ENSG00000100412	3.95399741944849	6.17425181180409	0	81351	0.406395894733044	0.845848082788217
ENSG00000162390	0.199081122172595	1.28619986211769	0	96672	0.600404152475997	0.259063340403804
ENSG00000172497	0.0228888773015518	0.317633826036228	0	64175	-0.7386901821237	1.32048861177722
ENSG00000112304	3.93167712262221	5.68585182816004	0	37877	-0.649262220038199	0.287526415718883
ENSG00000119673	4.21963398707997	2.58442573059751	0	8002	0.278313262817491	0.562542456347915
ENSG00000177465	4.22832456639037	3.4183702943536	0	3882	0.212553798694202	0.568380079059302
ENSG00000205669	0.118576966818821	0.154895059018192	0	8910	0.131979096308951	0.576264533499627
ENSG00000097021	5.82237168270119	5.98512013852481	0	129413	0.94923698838932	1.52840615769462
ENSG00000101473	3.1352018516308	5.22441243666367	0	15677	0.323258739637649	0.28046120311222
ENSG00000161533	1.12715991065475	4.13473461950105	0	37608	-0.298391417054027	1.05700040392163
ENSG00000168306	0.010548908778016	1.06528704608204	0	32058	0.0980951598085282	0.9126338452897
ENSG00000087008	2.08618512443297	2.00453649986464	1	74365	0.691428750784163	0.45039969958647
ENSG00000153093	1.0082909797085	2.95304426695686	0	387883	-0.47887540902665	0.622104723762657
ENSG00000143727	5.23516655119591	7.79864227827475	0	14123	-0.48841200978133	-1.17387776617708
ENSG00000134575	1.28368260065022	3.09431639430761	0	9604	0.792652633773484	1.02396709466529
ENSG00000102575	2.38975312042751	3.459062004338	0	5337	1.48939733982004	-0.213215735751904
ENSG00000162836	3.03196566429181	2.18129465716582	0	40843	-0.364059207484728	0.497304672073874
ENSG00000100312	2.01269407600002	0.215090795834739	0	7112	1.14654698821658	-1.09784871227116
ENSG00000111644	1.0028427887531	2.66199807754877	0	9357	0.652767176110501	0.629114827712899
ENSG00000134940	0.103708351598441	0.243085247645703	0	9331	-0.597661058865314	0.429236370195869
ENSG00000103740	1.05627926410245	2.59521678901294	0	78067	0.221238127831562	0.550976779284983
ENSG00000130377	0.0433454067440153	0.151207460357362	0	57479	-0.0920854653782928	-1.22237625753714
ENSG00000167107	1.48761338093756	1.46011383079604	0	48678	0.437896691972078	0.897665905726985
ENSG00000176715	2.21027658262645	2.74324340560381	0	75220	1.10697739414525	-0.291196740015893
ENSG00000151726	2.07547975189073	2.4872689600756	1	71166	-0.231492707370652	-0.252376958915292
ENSG00000123983	4.82173596482079	5.63212704935575	0	80823	-1.02488827477543	-0.394017842434361
ENSG00000197142	1.01713568588983	0.161895294748435	0	53865	-0.469808785187605	0.420837682468707
ENSG00000164398	0.257246172455413	0.53339059239721	0	62242	0.205867704400884	-1.1915625962357
ENSG00000166743	0.042319380223187	0.0815667118334368	0	75547	-0.769742725674701	-0.869189045483669
ENSG00000183747	0.0195672642284829	0	0	36182	-0.766087589485864	-1.71939408998572
ENSG00000066813	0.0216063158573151	0.0227232188101007	0	40058	-0.927524314347833	-1.39590434115197
ENSG00000005187	0.406478086814433	0.729653472936764	0	186885	-0.69645972498389	-0.779916676716136
ENSG00000215009	0.00255492994238257	0	0	24645	-0.768936430014963	0.0606362531043641
ENSG00000183549	0.00540565141163376	0.00849790933080691	0	31751	-0.526744493579857	-1.8959422666463
ENSG00000173124	0.00553770483602841	0.377931248854837	0	34702	-0.858755919706148	1.42970000236494
ENSG00000154930	0.0480847566077574	0.0852743063343331	0	52746	0.697240274443497	-0.826744282558391
ENSG00000131069	1.99226497702896	2.58971499759361	0	55712	-0.139801727161228	0.789191861423559
ENSG00000111058	1.08520042515696	0.27521941222814	0	324260	-1.39017178400561	-0.746648145589656
ENSG00000143632	0.438681452713569	0.12466598300215	0	3733	1.77543308786678	0.290850218768708
ENSG00000107796	0.581265617539576	1.87712291611674	0	55978	-0.787218870589514	-1.06433234505214
ENSG00000075624	8.04861937115058	11.1801775606422	0	37221	1.30599808762279	-0.0240660052552596
ENSG00000169067	0.01439169780468	0	0	2794	-0.802830448552953	-2.02022038401404
ENSG00000159251	0.0280807155012971	3.54401023377804	0	5317	0.0864251867042327	0.30538483183915
ENSG00000184009	9.80602197022967	12.0282755531088	0	14428	1.80256880848641	-0.0556300276639582
ENSG00000163017	7.01036019967939	6.58472872162223	0	27424	-0.166398014555624	0.389903950216428
ENSG00000136518	5.85443932301924	7.13626128737251	0	25514	-0.925723534513716	0.71374272885705
ENSG00000077080	0.0727153005931802	0.125690913375115	0	13330	0.839093644317246	-0.0745769745902667
ENSG00000148156	3.69277568346973	0.158559571825712	0	1399	2.15031091102578	-0.448818354924972
ENSG00000117148	10.4043257004612	3.07258323102929	1	71684	0.209283033841296	-0.164957204046584
ENSG00000072110	5.73951403167428	5.53457193710482	0	105247	0.546539661519796	0.882214815833078
ENSG00000077522	0.126048094617779	2.34164855372153	0	97607	-0.521651356964401	-0.380334518487576
ENSG00000248746	2.68657975247637	0.198072598968304	0	16916	1.27103337736724	0.689060180950393
ENSG00000130402	4.29384072284813	5.23742703214908	0	83823	0.82949391351149	0.252269300625345
ENSG00000131966	3.88248964120817	6.73882830689541	0	35530	-0.999522174553159	0.110227409455006
ENSG00000138107	3.70536000205327	5.15340477918737	0	40773	0.506264120030972	1.09171373235366
ENSG00000115073	4.88462517428432	4.2968078382359	0	8084	1.52691627601538	-0.14097754558125
ENSG00000138071	4.21814882345657	5.47967881049229	1	43426	-0.89963404034582	0.144652301388321
ENSG00000115091	3.73271427897329	5.89027060928502	0	72488	-1.26857812817053	-2.07939556152338
ENSG00000133627	4.26623760439948	4.8604724201222	2	93717	-0.432755422481965	-0.635379435412894
ENSG00000106526	1.01201057842823	0.7255001391698	0	78755	-0.425867494151667	0.146454461337031
ENSG00000101442	3.9211417813571	3.82419560673539	0	24049	-0.216589706894274	0.687500547509265
ENSG00000075089	2.08250217217041	4.87369431566797	0	42728	-0.705920728731121	0.0916873660741956
ENSG00000113812	3.51798077388632	4.83138474681994	0	15077	-0.577435079655841	-0.527242324348142
ENSG00000169717	0.0123552141852694	0	0	1437	1.92778039663936	-2.83746833584323
ENSG00000184378	0.23675679675266	1.38563068281985	0	2529	0.197954654037934	-0.0671563365841933
ENSG00000115170	3.06925729801367	2.7053020863364	0	139636	-0.781954206445591	-0.635911677006914
ENSG00000135503	5.28425874943959	4.4816931386408	0	45330	-0.218030445417203	1.54889686297067
ENSG00000123612	0.544772044883276	1.26172993375898	0	97630	-1.25689799510574	-1.00587249481509
ENSG00000121989	2.23286467206546	2.22656809429691	0	86264	-1.41194602443859	-1.21830430319138
ENSG00000114739	3.26866590404588	4.35626230361716	1	39202	0.141650570205303	-0.519787734440469
ENSG00000139567	0.274776705659892	0.267498028399197	0	16451	1.06012667967142	1.56797950982272
ENSG00000243989	0.277491277355467	3.6677115168096	0	5857	1.36815199451311	0.845328909544125
ENSG00000119640	4.281846557195	3.78667136018762	0	16204	-0.617005142373429	0.560484712936111
ENSG00000170634	2.27086835730091	3.43178209464158	0	333980	-0.793940706194039	-0.289318589418711
ENSG00000196839	7.27448535865203	3.37083648272174	0	67322	0.459383725072969	0.356078252279822
ENSG00000164113	5.49010671549131	2.61980496172782	0	50811	-1.27153326711528	-0.0554676734761644
ENSG00000140955	5.88369468152024	3.23513219575979	0	6029	1.54043066489243	0.120777755314199
ENSG00000168803	4.06138094560695	4.30786840320321	0	23876	-0.850915986188792	0.451627228636796
ENSG00000137845	2.82410801580499	4.82489489834702	0	160675	-1.17314851801129	-0.31541176798535
ENSG00000073670	0.511689214211828	0.889831580390646	0	22813	1.63526977866993	1.24643240969919
ENSG00000148848	0.963532007521772	0.535164478047679	0	374901	-0.433205271249286	-1.76113266306645
ENSG00000143537	2.68691916783798	3.9317267859331	0	12204	1.49492308844119	1.13248267152434
ENSG00000151694	4.08865067786277	4.07976519470184	0	68041	-0.665591777454812	0.328031005090424
ENSG00000168619	0.0078239199038971	0.70314946418342	0	145470	-1.54178527873302	-0.936297756931331
ENSG00000135074	3.43979643667018	0.32588322024582	0	179713	-0.236309591543369	-1.060256553336
ENSG00000104755	0.00294425706474727	0.00763506950922759	0	94446	-1.46827472541917	-0.207357516304083
ENSG00000134007	0.0615633900112894	0.0935784200730161	0	12656	-1.18686301194656	0.974905253057672
ENSG00000139985	0.278326350321975	0.0991998883660357	0	42698	-0.610921541204346	0.594445770182381
ENSG00000008277	0.329908219786628	3.03410356904518	1	268567	-1.17707327255046	-0.945636749389942
ENSG00000114948	0.961140991558013	4.00867811632821	0	177535	-1.05131318378033	0.454083783662727
ENSG00000042980	1.12314084660466	0.251257701180611	0	64884	-1.37815135893052	-1.4183401844876
ENSG00000168594	0.0697276705195049	0.0241963832802828	0	147325	-1.38138611428274	-2.72118660802043
ENSG00000134249	0.160061473100366	0.0278700485715483	0	2983	-0.324495463295593	0.176743451382767
ENSG00000197140	0.792408266177997	1.80684821973214	0	177730	-1.1248544624314	-0.67909523374363
ENSG00000149451	0.118297822154617	0.395286314051225	0	14280	1.86931882917911	0.849399189481304
ENSG00000069206	0.0025255869551175	0	1	85974	-1.2432926529578	-1.89914176652869
ENSG00000151651	3.23078864131862	1.37368516441833	0	14329	2.21973973252141	0.224364617123047
ENSG00000168615	0.870774404888019	2.22240671455851	0	108506	-1.15117146028451	0.112481076016507
ENSG00000134028	0.025359606087582	0	0	21715	-1.29564161045018	-1.59294811504157
ENSG00000154734	0.226265675848624	2.30293454782296	0	9652	-0.180841759118602	-1.39138782224976
ENSG00000142303	0.307960717848657	0.340659931482063	0	30432	1.03028543236748	0.168641616548303
ENSG00000151388	0.485200195455963	3.22801135348598	0	368059	-0.777336231316344	0.262116130379518
ENSG00000160323	0.189615164156287	0.937229802282843	0	44938	1.10564960240994	-0.132572436896414
ENSG00000138316	0.759109183356264	0.116311643329568	0	88449	0.789362658825818	-0.0878925091265112
ENSG00000166106	2.52724085048173	0.353541137883829	0	27939	0.689339099834608	0.128992772515924
ENSG00000145536	0.0267545636541535	0.404918143146519	0	179643	-0.544094401951476	-1.27072863391687
ENSG00000140470	3.41877785083893	1.74038942080734	3	369067	0.00860532967361106	-2.31419139702807
ENSG00000140873	1.78650277591721	0.248737418704027	4	187008	-0.862427788503988	-1.67859825663028
ENSG00000145808	0.20617028387814	1.6210559133669	1	277727	-1.47464090514197	-0.974149161789351
ENSG00000087116	1.36204670684297	1.37478960365637	0	232422	0.929291995618859	-1.56317030847135
ENSG00000173157	0.0200002688030014	0.630411526472512	0	195567	-1.42850834401379	-1.23729580702966
ENSG00000156140	1.50427862408619	2.12083486096914	0	286842	-1.36238859753851	-1.8560763454078
ENSG00000158859	0.16028658446902	0.154527899614063	0	14746	0.631609887158481	0.755148401597279
ENSG00000154736	0.126837089710108	0.447420717717768	0	49128	-1.0266215238445	-1.96352735679801
ENSG00000049192	0.0154551649914809	1.25191069303575	1	331408	-1.35495370556562	0.188602182437733
ENSG00000136378	0.199592950098478	1.71730889751134	0	52165	1.21419955710894	0.825140495186784
ENSG00000134917	0.482164019284975	0.884643832730104	0	23670	0.86659837547187	0.41569308017631
ENSG00000163638	2.7791428320907	0.507049175369694	2	172204	-0.819781259687455	0.382285297625937
ENSG00000178031	3.99929661304337	0.35529581396715	0	1001494	-1.01235044201022	-1.36639848445563
ENSG00000197859	0.696524140133905	0.591310744999384	0	42560	1.65982440397566	0.101782031103548
ENSG00000156218	1.7341309375936	3.44546675785783	0	385270	-0.85593630544627	-1.51083999420449
ENSG00000143382	0.0481435750217679	1.05745441221101	0	11558	1.73568033670822	0.774153489277424
ENSG00000185761	1.18635729192851	0.884948560314735	0	8556	1.85285108110537	0.24621695985608
ENSG00000105963	6.23361162890678	0.499933781412575	0	53545	1.77288375746058	-0.106727621411251
ENSG00000184060	0.0286637551097148	0.779938322123708	0	52953	0.191218163171063	0.661561771550339
ENSG00000160710	5.42180435043834	5.48995056684602	0	46261	-0.139039917326572	-0.0444786461408158
ENSG00000197381	1.76942502510224	3.22856704788659	0	152264	-0.137740595489793	0.564418718373216
ENSG00000185736	0.932764186160919	0.738157187845216	0	547436	0.130922617478009	-0.607287599383088
ENSG00000065457	5.24332821601424	3.35066551129413	1	26409	-0.24890693194149	1.32596789999275
ENSG00000189007	0.157532358316381	2.9252784040116	0	27854	-1.03726368059383	0.869393582284546
ENSG00000213638	1.82714784224153	2.3461644561771	0	8046	1.75219418298298	0.256550224534183
ENSG00000063761	1.14971661717376	2.62499661838348	0	134685	0.143400212693407	-0.525143579445939
ENSG00000133597	4.19523044960313	3.02475592608636	0	23311	0.538836456525509	0.781157503336496
ENSG00000173137	2.02224398360723	2.93964376463532	0	19975	1.40155285245811	0.803953929236313
ENSG00000164742	2.862437595547	3.02448692939441	0	148793	0.145879838988053	-1.86479090258156
ENSG00000143199	0.0017067466851663	0.669960998042811	0	104318	-0.615941435081828	1.32609594911149
ENSG00000078295	1.00946597192963	0.847411377276033	0	431529	-0.71172793007747	0.320159649066062
ENSG00000138031	5.32538330708907	1.9200028007763	1	100898	0.586837467680554	0.558237754512845
ENSG00000129467	0.00499657749363912	0.116736352885535	0	16733	1.00706624525617	0.696612230561652
ENSG00000173175	5.2293598196382	1.15917080144179	0	166575	0.592104180823735	0.86792988729409
ENSG00000174233	0.208948609868342	0.953010470007434	0	22889	1.00439673718011	0.657966149260753
ENSG00000121281	2.84625472190057	0.594000104848952	0	71907	1.00937719717358	0.112086950381526
ENSG00000155897	0.00877778119797612	0.0994121985921576	2	260196	-0.776108989864942	-1.60018607304229
ENSG00000162104	4.14165390284689	1.71559826597935	1	162660	0.100055528706581	0.0857355990561757
ENSG00000141433	0.0281075115075631	0.123815703418339	0	7288	0.830533055585674	0.477009705425711
ENSG00000078549	0.792321924283351	0.520779924823588	1	59134	0.69233328737854	-0.201341295654734
ENSG00000087274	4.94300944864647	4.89245819256215	0	86180	-0.212877598458956	1.10774801013098
ENSG00000075340	2.8249986118139	3.57868027582997	0	160538	-0.218262473650176	0.624693215119932
ENSG00000148700	6.79490287254722	5.18580533159163	0	139084	-1.00479108507871	2.11911522209392
ENSG00000118492	0.244558654092607	0.557670017006409	1	216254	-1.36772368412558	-2.24818745360495
ENSG00000197177	0.11480341440993	0.028392484934943	1	43365	1.70114073432255	-0.74200538914507
ENSG00000020181	0.284715287272344	1.40047799676096	0	60666	1.11307861217466	0.772553040955876
ENSG00000152990	2.75681834806035	3.52044668907933	1	170756	-0.950341371531458	-2.09117595674779
ENSG00000181790	0.0176928140399174	0.968071089049014	0	94988	2.06904951744551	-0.832917046384553
ENSG00000121753	1.70239467123991	1.10870617410926	0	37764	1.55898895095385	1.11648734751191
ENSG00000135298	0.0672194815361171	1.583772002983	0	754448	-1.45089208792331	-2.36569781189859
ENSG00000111452	4.02320710298098	2.96659804523732	0	186468	0.679769009162301	-1.41613736641331
ENSG00000174837	0.00865519053945489	0.127916734363878	0	52787	-0.267057041476046	-1.75838960168147
