EnsemblID	totMuts	express	scaleGC	scaleRepTime	phasedFrac	denomBP	sex
ENSG00000116254	4	7.38677835691248	1.30877487206793	1.09663418259572	0.279154425852599	78410	father
ENSG00000116251	1	6.22868989584741	0.547335881889177	1.23144713802538	0.28704295762367	24337	father
ENSG00000158286	1	2.86749458560712	1.37550951680831	1.26823164971796	0.322588633455776	15821	father
ENSG00000116237	1	4.77638858588622	0.390164947899982	1.30384348487502	0.318547970670247	14775	father
ENSG00000158292	1	3.11344665913773	1.79009423074527	1.36330204345407	0.32615980341053	13720	father
ENSG00000097021	5	5.55124921524713	0.949236988389332	1.52840615769462	0.291044776119403	129413	father
ENSG00000069812	1	2.38199097957323	1.39970977078583	1.73011744770477	0.322588633455776	12253	father
ENSG00000187017	0	7.58669679766593	1.73623306191923	1.7799434746836	0.279154425852599	36565	father
ENSG00000215788	0	3.33507833622681	1.68407612988156	1.81653319318369	0.32615980341053	5388	father
ENSG00000171680	1	4.69124890034397	1.56732907231549	1.84761456776172	0.318547970670247	52856	father
ENSG00000162408	0	4.60053915459634	0.164740590203339	1.84898709343423	0.318547970670247	33052	father
ENSG00000173662	1	3.28047290651402	0.758550230802535	1.80905466119916	0.32615980341053	24403	father
ENSG00000204859	0	5.82753319594248	1.43230151163013	1.77464325351185	0.291044776119403	9275	father
ENSG00000162413	0	5.98893118076671	1.01219119476556	1.73352242936898	0.28704295762367	23873	father
ENSG00000116273	0	6.88778140073686	1.0780445280215	1.67930136208984	0.279154425852599	10284	father
ENSG00000041988	1	4.13865950231252	1.30569062116991	1.64391725404686	0.309238980399374	10709	father
ENSG00000007923	2	4.94894434011094	0.0110198391667416	1.48678985165418	0.298269295666008	67703	father
ENSG00000171735	60	5.32980267487913	0.187928211315582	-0.577580564657767	0.298269295666008	982002	father
ENSG00000049245	0	5.79604763457032	-0.487679045726502	0.174623497682512	0.291044776119403	10133	father
ENSG00000049246	4	4.82139141337926	-0.759699586838701	0.251489102263392	0.318547970670247	60827	father
ENSG00000049249	1	-2.08943548585321	-0.329303421393169	0.20614758377991	0.347446336047372	27266	father
ENSG00000116288	3	6.58537188982973	-0.140625166880721	0.146600001765665	0.28704295762367	31194	father
ENSG00000116285	0	5.35974786620637	-0.475484646856597	0.0437099473192872	0.298269295666008	21889	father
ENSG00000162426	1	2.37705012915009	0.746400889562133	0.200617872733997	0.322588633455776	25902	father
ENSG00000142599	15	7.79285567063619	-0.549055823729286	0.85374959778491	0.279154425852599	495587	father
ENSG00000074800	1	8.33557700393107	0.464780816441303	0.952201047566485	0.279154425852599	18178	father
ENSG00000197241	2	-1.54772538237113	0.745301700745159	0.448683164263894	0.347446336047372	23409	father
ENSG00000142583	3	6.61602458575292	0.189590371919991	0.369982248332821	0.28704295762367	53217	father
ENSG00000180758	2	3.02789364641814	0.522912557864732	0.290236994041336	0.32615980341053	28393	father
ENSG00000049239	1	6.12884654119147	0.73681338808124	0.00105662408349034	0.28704295762367	36526	father
ENSG00000171621	4	4.46572312834465	0.990512896470615	-0.25834599451746	0.318547970670247	76532	father
ENSG00000171612	1	5.34446028136114	-0.128159404913263	0.354835922699937	0.298269295666008	45669	father
ENSG00000188807	3	5.18636583913849	1.63371816583071	0.583649354849115	0.298269295666008	25918	father
ENSG00000171608	4	4.37421718876509	0.581490077278977	0.994702293352073	0.309238980399374	99143	father
ENSG00000171603	0	6.21299342961455	0.0885499441331707	1.21289944557365	0.28704295762367	94876	father
ENSG00000178585	3	5.41217204660431	0.6199048256407	1.15100657228882	0.291044776119403	62047	father
ENSG00000162441	0	5.27550205105532	-0.334633665067853	1.02874504491825	0.298269295666008	21240	father
ENSG00000173614	1	3.16702490055864	-0.0477478965311302	0.957299728350778	0.32615980341053	42007	father
ENSG00000162444	0	1.93228989470533	0.231578950764752	0.896190841216714	0.316525957367415	18804	father
ENSG00000130939	3	5.43766187436752	-0.307192968097394	0.972766705935506	0.291044776119403	148351	father
ENSG00000054523	9	6.95649255010726	-0.570604444797437	1.31784229845509	0.279154425852599	170922	father
ENSG00000142657	1	6.84536171939888	0.129731112929837	1.30821746669349	0.279154425852599	21911	father
ENSG00000241563	0	3.01787330937839	0.0404608696864069	1.28813436319766	0.322588633455776	1966	father
ENSG00000160049	1	5.09017967050769	0.260203453463872	1.28448967561765	0.298269295666008	15987	father
ENSG00000142655	6	4.61797488421401	-0.185074173390876	1.134734030695	0.318547970670247	158204	father
ENSG00000130940	6	3.04998676227137	1.3014761819764	0.518902055859242	0.32615980341053	159643	father
ENSG00000175262	1	0.790255980485288	0.71916547579792	0.733995747633674	0.316525957367415	35517	father
ENSG00000120948	0	7.27478166467013	-0.42178619732753	0.803535551783678	0.279154425852599	18154	father
ENSG00000116649	0	5.16120435907092	1.69749602888952	0.840509076759563	0.298269295666008	5437	father
ENSG00000171824	0	5.86086798554496	-0.0154707158835412	0.86648454507441	0.291044776119403	33208	father
ENSG00000198793	5	7.24808931479498	-0.25061229341756	0.794747419994047	0.279154425852599	155894	father
ENSG00000120942	2	4.84189847127515	0.215627949971144	0.448793060874373	0.318547970670247	22849	father
ENSG00000116661	2	3.92988929268086	1.15025391083341	0.882948561304429	0.309238980399374	18659	father
ENSG00000132879	1	5.58996655984833	1.08295572730176	0.919041389059775	0.291044776119403	8932	father
ENSG00000116663	0	3.81006720157341	1.10067870760745	0.974687081837528	0.309238980399374	10124	father
ENSG00000116670	2	5.85502161298402	0.986964126577852	1.05728940783209	0.291044776119403	32841	father
ENSG00000162490	0	0.931295783506066	0.879015333352156	1.20465340623231	0.316525957367415	34116	father
ENSG00000177674	2	4.58851886370823	0.998078733680342	1.38197279493113	0.318547970670247	18712	father
ENSG00000215910	3	5.61057730546527	1.11150684112316	1.48824739177214	0.291044776119403	27719	father
ENSG00000177000	1	5.66620601426778	1.04528888674763	1.53889071144797	0.291044776119403	20692	father
ENSG00000011021	5	6.5145578951092	0.20517204066973	1.5661865174691	0.28704295762367	41964	father
ENSG00000175206	0	1.99588893435573	0.954801983066608	1.56019469352001	0.322588633455776	2636	father
ENSG00000120937	0	-2.25871590095347	1.02707776917557	1.54585839587322	0.347446336047372	1482	father
ENSG00000116685	0	6.42118619726313	1.18269471522158	1.39481117018465	0.28704295762367	6825	father
ENSG00000083444	1	4.85706415330793	0.895505729674507	1.30257539183443	0.318547970670247	41058	father
ENSG00000116688	1	6.74939241040655	0.563814519199497	1.21926002937845	0.279154425852599	34989	father
ENSG00000116691	0	5.58375295198134	1.16057980360672	1.1792359947453	0.291044776119403	12571	father
ENSG00000120949	5	2.41288183816941	0.515690132677062	1.07016687765861	0.322588633455776	80796	father
ENSG00000028137	3	2.8620097740408	1.13054250584139	0.958573322658097	0.322588633455776	42220	father
ENSG00000048707	7	6.47385919603517	-0.534162635844316	0.550396935620897	0.28704295762367	281846	father
ENSG00000162496	1	4.83376494938644	0.619551046764029	-0.358054370022605	0.318547970670247	50161	father
ENSG00000204518	1	-0.875704067235511	0.105878419104147	-0.418571663786728	0.347446336047372	22990	father
ENSG00000162494	1	-0.241713449205753	0.46294267786667	-2.69114878746477	0.347446336047372	38982	father
ENSG00000162493	1	2.63665684126829	-0.141921823786491	-2.18656211630154	0.322588633455776	34451	father
ENSG00000116731	6	6.03871550242048	-0.39313449657478	-1.99752687879718	0.28704295762367	124839	father
ENSG00000189337	59	3.61905637399181	-0.132057260365037	-0.721940018151362	0.32615980341053	1223198	father
ENSG00000171729	3	2.0939482337631	0.24363796396307	0.541388229028994	0.322588633455776	67852	father
ENSG00000142621	10	5.90534672030476	0.117352584027076	0.866583263857036	0.291044776119403	163514	father
ENSG00000142634	1	7.68330050637076	1.30532759762975	1.12240639874687	0.279154425852599	20445	father
ENSG00000142615	2	-0.582824539239875	0.237662778469797	1.31690594705911	0.347446336047372	15316	father
ENSG00000215704	0	-0.925060893016564	0.287668958545225	1.39211869831038	0.347446336047372	25458	father
ENSG00000132906	1	5.67126417241784	0.281225085922363	1.5337529675636	0.291044776119403	35592	father
ENSG00000116138	2	4.783558801828	-0.236609319734198	1.70739066358523	0.318547970670247	65515	father
ENSG00000116771	0	0.863045678906118	0.350972335121903	1.75526896161516	0.316525957367415	13319	father
ENSG00000197312	3	4.69882665302643	-0.52484397590648	1.78592202919119	0.318547970670247	51551	father
ENSG00000116786	0	7.04581614646276	0.697605096531817	1.62885861290922	0.279154425852599	50424	father
ENSG00000162461	0	2.75438631057015	1.5851841414656	1.53284473893183	0.322588633455776	5135	father
ENSG00000162458	1	5.03237942496203	0.897068504999899	1.46254436718428	0.298269295666008	29945	father
ENSG00000233954	0	1.65978899535395	0.0534279201907186	1.44353787968024	0.316525957367415	2179	father
ENSG00000065526	5	6.77064814975996	-0.376104004747934	1.53824569743427	0.279154425852599	104260	father
ENSG00000116809	2	6.01718226439726	0.600545217519181	1.57185887962751	0.28704295762367	34236	father
ENSG00000173641	1	5.52809034846119	1.8472441860267	1.52304931897048	0.291044776119403	5565	father
ENSG00000186510	0	3.68009949622067	1.70680513171399	1.51399358513092	0.32615980341053	15173	father
ENSG00000185519	0	-0.115796050741384	1.45950384139949	1.45059549723056	0.347446336047372	15805	father
ENSG00000142627	2	2.73275634226841	1.38236295733942	1.36700516282753	0.322588633455776	31696	father
ENSG00000142632	1	2.53754305311951	1.37886279718067	1.36375116836906	0.322588633455776	14771	father
ENSG00000037637	5	5.21817083309202	-0.340272161403258	1.31182541517909	0.298269295666008	105500	father
ENSG00000055070	4	5.49219608981534	0.202021714453692	1.1656137768598	0.291044776119403	45550	father
ENSG00000187144	5	3.78177673013449	0.491314555846511	1.08542356554177	0.309238980399374	50228	father
ENSG00000157191	2	6.08875341482432	0.36267448503468	1.03118698720017	0.28704295762367	19354	father
ENSG00000058453	4	5.3009459157576	0.391284634822157	1.26169321318683	0.298269295666008	169458	father
ENSG00000117122	1	3.68401952761351	2.00793756174351	1.23608323717607	0.32615980341053	5820	father
ENSG00000159363	0	5.0324088036771	1.37134918559903	1.20593320662429	0.298269295666008	25940	father
ENSG00000117118	1	5.64951362828819	-0.395326166679246	1.12752793132978	0.291044776119403	35287	father
ENSG00000117115	1	1.73203919767648	0.668378098141666	0.92599559731775	0.316525957367415	52631	father
ENSG00000142623	3	0.0963146757906809	0.868663995043481	0.631914399314266	0.347446336047372	40609	father
ENSG00000142619	3	-0.344046368284756	0.631189602795419	0.678783435381922	0.347446336047372	35125	father
ENSG00000159339	2	-1.50322080186434	0.316466032568244	0.868838810118123	0.347446336047372	55376	father
ENSG00000179051	1	6.01709000126063	0.653348282227051	1.11606681489711	0.28704295762367	32765	father
ENSG00000074964	7	4.33534644879616	1.00324692053792	0.804525769665553	0.309238980399374	157950	father
ENSG00000117148	3	3.45508328091602	0.209283033841309	-0.164957204046583	0.32615980341053	71684	father
ENSG00000117154	8	1.21263108894415	0.431481768566004	-0.66690142844395	0.316525957367415	270345	father
ENSG00000179023	0	-0.320178699955667	1.4868495647513	0.0906764049629753	0.347446336047372	5045	father
ENSG00000009709	3	-0.654952032362436	0.74793136775057	-0.0722864140207541	0.347446336047372	117831	father
ENSG00000159423	3	3.24230395053785	1.08734162009325	-0.101576402805672	0.32615980341053	31247	father
ENSG00000169991	3	2.81374484006572	0.999020357284654	-0.0182835638428391	0.322588633455776	52321	father
ENSG00000127481	3	8.93190619576541	-0.35380439110593	0.30775636026569	0.279154425852599	135656	father
ENSG00000127463	2	5.63098516202514	0.0131060158975175	0.268164835153152	0.291044776119403	35879	father
ENSG00000053372	0	5.01468571652214	0.806802561258479	0.234266512990547	0.298269295666008	8322	father
ENSG00000162482	0	1.53545368215288	0.985507246357345	0.18931278632656	0.316525957367415	6194	father
ENSG00000053371	1	5.1799507349134	0.8077212813528	0.16303819385035	0.298269295666008	8179	father
ENSG00000077549	7	7.91495273816467	0.345879887148182	0.156273540221624	0.279154425852599	146569	father
ENSG00000158747	1	5.99459416035233	0.13364896492995	0.927722812689381	0.28704295762367	61407	father
ENSG00000162542	4	2.92846989090923	0.307004334659707	0.950909816541596	0.322588633455776	117604	father
ENSG00000169914	1	6.04984310628562	-0.654433497488348	0.169031603285762	0.28704295762367	30541	father
ENSG00000188257	0	2.46074057167494	0.707041487085809	-0.557422493338104	0.322588633455776	4983	father
ENSG00000127472	5	4.1450261126891	-0.249226495744199	-1.18835299530549	0.309238980399374	63684	father
ENSG00000158786	0	-2.84334513778286	1.20807464646679	-1.54473242522332	0.347446336047372	11059	father
ENSG00000187980	0	-0.112418834457042	0.58691526972302	-1.56668821274485	0.347446336047372	25255	father
ENSG00000162543	0	5.68695157596082	0.0864355404914705	-1.56695246246625	0.291044776119403	9954	father
ENSG00000158816	6	4.07699312479042	0.507027005149064	-1.28508102560071	0.309238980399374	68467	father
ENSG00000162545	0	3.19991758474967	1.40514409418132	-0.238574325314748	0.32615980341053	3812	father
ENSG00000090432	0	4.77752323986761	0.124487452010384	-0.0978825928925143	0.318547970670247	8700	father
ENSG00000183114	0	0.265022950704118	2.69123305968978	0.211729786750955	0.347446336047372	2448	father
ENSG00000158825	0	0.115014686559172	0.247834489735579	0.483259801209832	0.347446336047372	29777	father
ENSG00000158828	0	5.95531504701919	0.550164814042164	0.653427223790231	0.28704295762367	18025	father
ENSG00000244038	0	7.1714750152633	0.527827141659028	0.710330034986232	0.279154425852599	9765	father
ENSG00000117245	3	6.57535470355946	0.784055645365573	0.847015626913702	0.28704295762367	53778	father
ENSG00000189410	2	4.32172158753286	1.89159869002776	0.954250631976631	0.309238980399374	13102	father
ENSG00000127483	3	7.46867242000076	-0.711758070950653	1.05861926469362	0.279154425852599	47006	father
ENSG00000075151	16	8.15453799131177	-0.911862452957712	1.09969350183	0.279154425852599	369792	father
ENSG00000117298	7	6.54691151078668	0.725123532088461	1.00305824163077	0.28704295762367	128101	father
ENSG00000142794	2	4.76869706297586	-0.438973838411175	0.990625160358774	0.318547970670247	43654	father
ENSG00000162551	4	3.5408745822784	0.65310135326658	1.03993494979178	0.32615980341053	68872	father
ENSG00000076864	3	3.84662784856712	1.29250845601011	1.15526169422651	0.309238980399374	72970	father
ENSG00000090686	5	5.82589791643729	-0.5936780431203	1.17050085236382	0.291044776119403	105139	father
ENSG00000187942	1	1.08627894721969	0.989803970354422	0.97236088204773	0.316525957367415	12896	father
ENSG00000142798	6	5.83287744013615	1.22192222602597	0.913288770652814	0.291044776119403	114911	father
ENSG00000219073	0	0.910595812333386	0.422272096833563	0.935763756667534	0.316525957367415	20631	father
ENSG00000070831	0	6.26643973736532	-0.574846995354821	0.810221375454081	0.28704295762367	48522	father
ENSG00000162552	1	1.01544639220628	1.42375315338396	0.509269365838219	0.316525957367415	26639	father
ENSG00000184677	8	5.840786637244	-0.537188427649405	-0.0369562042106617	0.291044776119403	102232	father
ENSG00000070886	3	3.11998028755334	1.32301107892157	-0.26715110412507	0.32615980341053	39794	father
ENSG00000173372	1	2.28596768791231	1.19588693720968	-0.331260744332114	0.322588633455776	4600	father
ENSG00000159189	1	2.3843409718152	1.05962344196646	-0.336510989842819	0.322588633455776	5089	father
ENSG00000173369	0	2.62623792868167	0.573177030662296	-0.341692527266968	0.322588633455776	8864	father
ENSG00000133216	6	3.29232671838795	0.693288741437708	-0.28211490374774	0.32615980341053	210396	father
ENSG00000215906	0	-1.09065936729848	0.378947393300095	0.104733131774806	0.347446336047372	19799	father
ENSG00000004487	1	7.75694559211445	-0.937259099180623	0.401430408979876	0.279154425852599	64180	father
ENSG00000169641	2	6.15073462696138	-0.415606476379246	0.570419456932203	0.28704295762367	93585	father
ENSG00000179546	2	-0.639653231499072	0.316265852106918	0.711911231168359	0.347446336047372	25572	father
ENSG00000125944	0	6.45089377601803	-0.979767932147645	1.01728972683866	0.28704295762367	40522	father
ENSG00000125945	0	4.88688012728599	-0.0128720846390772	1.01586106871016	0.318547970670247	10386	father
ENSG00000204219	0	2.34943280411322	0.264452377012683	0.975879521149687	0.322588633455776	43698	father
ENSG00000088280	2	5.77613269470489	0.403956443195131	0.912524061877095	0.291044776119403	55933	father
ENSG00000007968	3	4.16117069442496	0.658516373349006	0.857891564014809	0.309238980399374	24760	father
ENSG00000117318	0	2.94265583293055	1.33990381299544	0.831592820469574	0.322588633455776	1576	father
ENSG00000142676	0	7.64194029067305	-0.0229699554885647	0.634730726765498	0.279154425852599	5094	father
ENSG00000057757	0	6.07095477319915	-0.25234940717022	0.419298811635356	0.28704295762367	9805	father
ENSG00000011009	0	4.91105383360094	2.02839002110102	0.392281833209917	0.298269295666008	4375	father
ENSG00000117308	1	3.97860890302548	1.73789786813893	0.378707021795184	0.309238980399374	5174	father
ENSG00000117305	1	4.63919809857122	0.0469479065053654	0.319268332419031	0.318547970670247	36307	father
ENSG00000179163	0	4.97118980150487	-0.103245635875913	0.222126504869222	0.298269295666008	23194	father
ENSG00000188822	5	-1.00889704452906	0.149475402176338	0.110423231735858	0.347446336047372	42338	father
ENSG00000142661	5	4.88873152385563	0.778545143882721	-0.0460396796694779	0.318547970670247	56043	father
ENSG00000142677	2	0.341518786517047	0.240252630673061	0.0209101995138694	0.347446336047372	23363	father
ENSG00000185436	1	1.44109997069115	0.114611358149354	0.107422925832841	0.316525957367415	33693	father
ENSG00000158055	7	2.21624031431245	0.164418197785747	0.761177784472988	0.322588633455776	164541	father
ENSG00000001460	1	6.04356107806825	-0.310577636192561	0.947425124812666	0.28704295762367	59925	father
ENSG00000001461	2	3.85088711868323	-0.193532564454155	1.10003725462404	0.309238980399374	57147	father
ENSG00000117602	2	2.59152916391834	-0.544152242957565	1.09182642087103	0.322588633455776	38638	father
ENSG00000184454	2	-2.00333526758934	0.184535296720387	0.997328324694325	0.347446336047372	53088	father
ENSG00000133226	1	7.30635287394425	-0.608708519197951	0.932647528459717	0.279154425852599	41533	father
ENSG00000169504	4	5.91546221056117	-0.734409075062105	0.724979530027405	0.28704295762367	95435	father
ENSG00000020633	2	3.07129624740949	1.05398199259196	0.130715804078872	0.32615980341053	65590	father
ENSG00000117614	0	4.98523840598346	-0.446732696242525	0.414777498854297	0.298269295666008	10227	father
ENSG00000117616	1	6.67112270752413	-0.0109251304001928	0.557588948941974	0.279154425852599	88857	father
ENSG00000183726	0	4.89076034855944	-0.61370667198591	1.08843178611233	0.318547970670247	24038	father
ENSG00000188672	3	1.50458273223068	0.0566904847386956	1.25245091791198	0.316525957367415	62916	father
ENSG00000157978	0	4.09935930426193	1.03017982683552	1.32099240873652	0.309238980399374	25267	father
ENSG00000117643	6	3.3645951760553	0.270876407927493	1.21423211208888	0.32615980341053	169152	father
ENSG00000117640	0	6.94009843536324	0.371905625534654	1.04445495811918	0.279154425852599	14292	father
ENSG00000127423	1	4.43630074438766	-0.507921134570502	1.02857378263887	0.318547970670247	27532	father
ENSG00000182749	0	6.54272370419688	0.766521634830775	1.01070148808733	0.28704295762367	14211	father
ENSG00000117632	1	8.52329696525667	0.21987212279827	0.985990349142968	0.279154425852599	22798	father
ENSG00000158006	0	4.48710536665859	-0.10549292598137	0.887419854689063	0.318547970670247	38312	father
ENSG00000158008	0	1.30629781460454	1.13273273990711	0.834006232619834	0.316525957367415	16576	father
ENSG00000158014	0	-0.777145439493581	1.18483047122805	0.82673019601504	0.347446336047372	8865	father
ENSG00000175087	1	3.53454116250046	-0.438940523109005	0.829464482864756	0.32615980341053	14388	father
ENSG00000197245	0	0.586852668871969	1.49070603767521	0.842416653917461	0.316525957367415	4680	father
ENSG00000142675	0	2.88664330472135	1.10897018705177	0.856650138137846	0.322588633455776	12359	father
ENSG00000188782	1	4.263659727595	0.548793149506755	0.868742787265964	0.309238980399374	12391	father
ENSG00000130695	3	6.52424561136061	-0.232433026297104	0.947293308990577	0.28704295762367	44523	father
ENSG00000142669	0	4.2299746674387	1.96325342778897	0.977829666579329	0.309238980399374	1437	father
ENSG00000158062	1	6.403131835831	0.856228793775177	1.00843132689463	0.28704295762367	36918	father
ENSG00000169442	0	-1.6950418818576	1.02612232709725	1.03685475443121	0.347446336047372	2565	father
ENSG00000176083	0	6.42887213613164	0.756835211047834	1.12167551383954	0.28704295762367	12886	father
ENSG00000131914	0	3.95368601229887	0.00379384016851038	1.1897149835478	0.309238980399374	18888	father
ENSG00000117682	3	5.01352278343258	-0.135217996821108	1.19363234345584	0.298269295666008	38999	father
ENSG00000198830	0	6.66665923079207	0.0857425121400297	1.18044998023791	0.279154425852599	4199	father
ENSG00000117676	0	3.98764152703154	0.891504857957843	1.05143762284374	0.309238980399374	45254	father
ENSG00000117713	3	7.01728606226231	-0.0424856561331695	0.990939429034798	0.279154425852599	88816	father
ENSG00000060642	0	6.03195792897154	0.181478663506975	1.12417063899793	0.28704295762367	13605	father
ENSG00000204160	2	4.72441506521729	0.649581768371897	1.23482952437663	0.318547970670247	30870	father
ENSG00000175793	0	-0.75056645414266	2.07189977127929	1.2615940878317	0.347446336047372	1306	father
ENSG00000142751	0	4.7021908358557	0.281137332243299	1.269230162417	0.318547970670247	14150	father
ENSG00000198746	0	4.11154310391883	0.458313547861233	1.26605723232999	0.309238980399374	9977	father
ENSG00000090273	3	7.04656239285699	0.24744442166596	1.23054700217882	0.279154425852599	46554	father
ENSG00000131910	0	0.200080481493401	0.895831837267684	1.25204603304464	0.347446336047372	2487	father
ENSG00000175707	1	2.03271228215235	0.62052748516759	1.17253277064095	0.322588633455776	10907	father
ENSG00000253368	0	1.63650970418743	1.18733820129393	1.06933159547959	0.316525957367415	7193	father
