EnsemblID	totalLen	mat_totMuts	all_totMuts	ArithMean_O	ArithMean_G	ArithMean_primorO	scaleRepTime	scaleGC	phasedFracMatBinVal
ENSG00000107331	21449	0	6	0.640429574596061	0.415519599543971	0.821301791119498	0.356184410508377	2.61778700007725	0.307876342824975
ENSG00000167972	64836	0	19	2.4008223363143	1.9514639522777	0.961020976640637	0.186425132602364	0.829359349419467	0.307386008744535
ENSG00000198691	128213	1	20	0.701713575725015	0.0693526641598183	0.289845825063807	0.307978878738288	-0.0099481439647577	0.307876342824975
ENSG00000154265	82742	1	14	2.21810289254143	1.26737741891695	1.77943199374783	-0.373989171899659	-1.51382451513087	0.307386008744535
ENSG00000154262	62873	0	9	0.190976781011071	0.0447855679987119	0.0266835037779531	-1.36126479632994	-1.31709753879264	0.313224446786091
ENSG00000064687	24802	1	3	0.557822782221397	0.149159017121867	0.112909165997227	-0.285231940625764	1.76131516712279	0.307876342824975
ENSG00000141338	87993	2	17	0.043387682004551	0.939789232491447	0.128566042996073	-1.56067885333076	-1.23466705817698	0.319968980224893
ENSG00000154258	86389	0	9	0.125932024929162	0.112293461924194	0.153113137831632	-1.71728778351658	-1.12655017868957	0.313224446786091
ENSG00000085563	209719	0	28	0.662630383614948	0.154738446452561	0.0562999161777817	-1.12257260789227	-1.20941183495129	0.307876342824975
ENSG00000135776	42102	0	11	1.24747554958066	0.733912648052589	1.20458146294296	0.574114817322738	-0.368245920549301	0.320088936468069
ENSG00000073734	115564	2	16	0.173858801977151	0.336718398327489	0.108068898440213	0.898249247876607	-1.20591592028414	0.313224446786091
ENSG00000005471	78731	0	4	6.26086709381033	1.81590758032417	1.50770833179251	-1.02258671556962	-1.0107836336155	0.311397557666214
ENSG00000004846	160588	3	25	0.249269818835712	1.17503683364766	0.511845438995043	0.763364869953659	-1.12454500861658	0.313224446786091
ENSG00000115657	9219	0	2	2.01436226505865	1.48172695632108	0.767297031786323	0.104149967498993	1.01117539495515	0.316355836696114
ENSG00000197150	19348	0	3	1.82221943179546	2.754884258546	0.675434935487792	0.0353842520725926	1.34207203003243	0.316355836696114
ENSG00000150967	60678	0	12	3.10630628144241	1.43405394641239	2.09053413368091	0.168832850583962	0.757589534847626	0.299341406415976
ENSG00000103222	193694	3	46	2.61427854127372	1.46617380825256	1.81086249180862	-0.938874006685565	0.255692811684341	0.307386008744535
ENSG00000124574	23030	0	2	1.33020212317251	0.88746134239111	0.214153467440699	0.803292757050292	0.819732981575632	0.320088936468069
ENSG00000121270	81683	0	14	0.106053530867043	0.0529791237376439	0.340060213373634	-1.05198364572562	-0.118756908249914	0.313224446786091
ENSG00000140798	75135	0	11	0.275044350020205	0.000113455139766949	0.0352711732819197	-1.48374914237743	0.0923559086729306	0.307876342824975
ENSG00000023839	67598	0	11	0.463613676138173	0.0110324481310702	0.125882181082895	0.233750590234807	-0.275354701134203	0.307876342824975
ENSG00000108846	57337	0	3	1.46544023974982	1.48523076190491	0.10832156142856	0.74208654312456	0.692722416078408	0.316355836696114
ENSG00000125257	280734	4	44	4.10045687337425	1.5527951606218	1.83283656772025	-1.08971201557824	-0.531584663393867	0.312558356676004
ENSG00000114770	97783	0	13	2.94917124007533	3.8006128347852	1.55402567691544	0.125949356244572	-0.232937968225835	0.299341406415976
ENSG00000091262	73097	0	12	3.68880312006766	0.611265479508512	1.0224297412353	-0.930919163355503	0.429358932644585	0.312558356676004
ENSG00000006071	84324	0	11	0.00663977473764801	0	0.0124054675777533	-0.0530938558931926	0.446729918578103	0.319968980224893
ENSG00000069431	144910	1	26	1.60434577647966	3.20531757131869	2.16213479868304	-2.58349648708938	-1.32370558171424	0.316355836696114
ENSG00000173208	69764	0	12	0.0777945255542062	0.199372212158575	0.309677105835753	-0.699425120152042	-1.47494154026646	0.313224446786091
ENSG00000117528	100226	0	16	4.01851758453481	2.96722921436297	2.9471249285525	1.18668584308137	-1.20474749021213	0.312558356676004
ENSG00000119688	17771	0	4	5.88543820271752	3.0899623557052	3.50726922138971	1.11232984663004	0.624133527118215	0.311397557666214
ENSG00000164163	31237	0	3	3.60119334030207	2.85192790906482	2.49285130296609	-1.27036559332398	-1.50263870025277	0.299341406415976
ENSG00000204574	25756	0	3	2.33272921623701	1.96956876990202	1.50464743453945	0.0420602927453389	0.183079796268011	0.307386008744535
ENSG00000033050	15711	0	3	6.29305837296448	3.91915038702795	2.65690841202998	0.402371829551627	0.225369550466974	0.311397557666214
ENSG00000161204	7907	0	3	3.73863255217599	2.79865510849923	2.56234485390082	-0.502514782409197	0.66879061485852	0.312558356676004
ENSG00000160179	97046	2	21	0.0873749905386939	1.23831552382925	0.148404934292186	-1.10645627450961	0.566046830082692	0.313224446786091
ENSG00000118777	140486	3	24	1.24926477819244	0.185216922796534	0.38168144041149	0.385821265385158	-0.65426330179864	0.320088936468069
ENSG00000172350	13594	0	4	1.41878298532199	0.0176091716523737	0.0222626843917479	0.874096835699446	1.00950407295837	0.316355836696114
ENSG00000138075	26378	1	5	0.169401781874733	0.04580477874992	0	1.22174492033694	-0.171695752871265	0.313224446786091
ENSG00000143994	7001	0	2	0.793303566641534	0.0224440814691215	0.192573622404338	0.612864180781667	0.565215212498473	0.320088936468069
ENSG00000144827	14353	0	1	2.71986689590124	1.4351137750752	2.74102456356292	1.07388267578806	-1.35959743759382	0.307386008744535
ENSG00000106077	2757	0	0	2.20895242469089	3.22384420651501	1.14111355073266	0.0890195452063284	1.71579140091187	0.307386008744535
ENSG00000100997	95730	1	11	4.59348735649662	4.56685951385842	4.05371526920773	0.375110959678449	0.114203614661562	0.294412742208566
ENSG00000131969	32848	1	3	3.86291820553089	0.118593332851479	1.50900951009129	0.887800773761969	-0.455002598167959	0.312558356676004
ENSG00000139826	15850	0	2	1.14006057479595	0.589310945483779	1.1566886660716	-1.87903943464707	-1.41654256511036	0.320088936468069
ENSG00000248487	9770	0	2	2.72706041113882	1.75334430405097	1.73707172410198	0.846859283453675	1.05018323375672	0.307386008744535
ENSG00000114779	14894	0	2	2.44068152669211	3.33995115492345	0.714818910094241	0.847047739919658	1.08663323106043	0.307386008744535
ENSG00000168792	6489	0	2	0.432888627737942	1.91422231248311	0.71935193792205	0.743036704354303	0.775226682755399	0.307876342824975
ENSG00000204427	16386	0	5	2.76139025285384	1.74089015021209	1.25166185755939	0.640398964418239	0.482010833048137	0.307386008744535
ENSG00000129968	8687	0	2	3.05607003863704	2.29456097282811	3.1596936638814	0.259877234775705	2.36629619465365	0.299341406415976
ENSG00000107362	48691	0	10	3.86451714984186	2.16099229985065	1.82810902338423	0.0319690832351457	-1.06689407701549	0.312558356676004
ENSG00000136379	75837	1	9	2.56823543840862	0.528184266534426	1.24999070315672	-0.267417391906362	-0.452552398225548	0.307386008744535
ENSG00000140526	114808	0	17	4.13721303404318	1.96962698704965	2.92350664059994	1.36612969344548	-0.320222689430283	0.312558356676004
ENSG00000158201	53838	0	8	3.46061877615121	1.1056835917978	1.8752879218286	0.0501912028745381	-0.521276013539172	0.299341406415976
ENSG00000100439	14668	0	2	0.476709274500541	2.43037727495354	0.115999788104661	-0.11189521632273	0.229489078586419	0.307876342824975
ENSG00000011198	44250	0	9	2.73935657790468	2.34188968811166	1.96249139170539	-0.275905220222469	-0.798614248785397	0.307386008744535
ENSG00000163686	58097	0	6	1.35754012563437	1.65024566786816	0.710042304299038	1.02590445851339	-0.182257274191657	0.320088936468069
ENSG00000127220	18069	0	2	0.502514414295814	1.12550264146235	0.0507766868219383	0.0772614769371606	1.06828233905748	0.307876342824975
ENSG00000136754	114346	2	21	3.30838105732893	2.56543837362262	2.97436727386223	-1.19125473608691	-1.02866110248148	0.299341406415976
ENSG00000138443	119193	0	21	3.73580201450958	4.72288282684251	2.83889133141508	0.0546410478782223	-0.8928782415609	0.312558356676004
ENSG00000108798	12803	1	1	0.0124003710520231	0.0145078405169871	0.0196305801886463	0.227043474516409	0.959440484908951	0.319968980224893
ENSG00000154175	244069	2	43	1.8307198133031	0.160730608461384	0.562645002591529	-1.25822531219634	-1.21091360492912	0.316355836696114
ENSG00000097007	174186	3	35	4.44617083786392	4.30904953476898	1.72884463855453	0.659876424342054	-0.251661541056987	0.312558356676004
ENSG00000143322	130156	0	24	3.58162831951466	3.18130007512814	2.43472456685922	-0.91209372477365	-0.663849726453244	0.299341406415976
ENSG00000099204	336554	1	48	2.30964800885252	3.53237250952997	1.87991359069224	-0.768470583904309	-0.571493665473356	0.307386008744535
ENSG00000163995	192261	4	41	2.8078120197353	0.463507497858932	1.97797737727034	0.0482689973861001	0.971718497733403	0.307386008744535
ENSG00000173210	118960	0	15	0.951395126589076	0.0735437512736692	1.79124956139182	-0.122937925638923	-0.266932775373285	0.320088936468069
ENSG00000175164	42603	2	8	0.253862218075259	1.3817621014335	0.0052174646409719	0.0502546855564761	0.459546991217483	0.307876342824975
ENSG00000159842	220331	2	38	3.31205980713269	2.97964783986744	2.34004038650992	0.0153266013558513	1.10110252954838	0.299341406415976
ENSG00000174429	10762	0	0	0.0126132021795759	0.000669816356116874	0.0148136688691578	-2.27672720964867	-0.800997027547738	0.319968980224893
ENSG00000146386	14545	0	1	1.37040145038269	4.45395517507603	2.00315760964038	0.278368169124297	-0.301947154093696	0.320088936468069
ENSG00000146109	3787	0	0	2.59812955945193	3.26341373307996	2.09386396220531	-0.634437966885224	0.151264862588869	0.307386008744535
ENSG00000114626	7990	0	2	2.50202985162748	0.592758478213262	3.81298074304763	-1.13762121741025	1.76296954174662	0.307386008744535
ENSG00000166016	206464	2	40	4.8323447538236	2.2902854219848	1.45999305488761	-0.570896747831385	0.177306388943726	0.294412742208566
ENSG00000060971	34112	0	12	4.91209531310185	3.56407043684444	3.59534913167197	0.544225399041354	0.628018305457404	0.294412742208566
ENSG00000167315	31688	0	4	5.29056112104456	5.07582147037092	3.60885392656365	-0.404243725912133	-0.898860630485136	0.294412742208566
ENSG00000076555	151433	3	21	0.171475959675988	0.437443163228914	0.143348052128635	-0.426264281178216	0.0332327466232779	0.313224446786091
ENSG00000111271	71043	0	8	1.24907735846657	1.49309087140306	1.96964504299998	0.885775467347351	0.074708106292245	0.320088936468069
ENSG00000240303	101926	1	18	4.24901201380845	1.51953947230759	0.778076215670933	1.08170805411996	-1.15777148715695	0.312558356676004
ENSG00000151498	12308	0	4	3.54267834519098	1.31522710451576	1.40312115247807	0.637926529544672	0.157612591711112	0.299341406415976
ENSG00000177646	44399	0	4	2.11759541836514	1.31136382052526	0.771694899808283	0.751310571075573	0.198518265445047	0.316355836696114
ENSG00000115361	38283	0	3	0.255290635548853	0.0872611498427778	0.0134251661543071	-0.42733765152331	-1.27182391158788	0.307876342824975
ENSG00000117054	63034	1	10	2.67971354376114	2.61045248676244	2.0932781192624	-0.821211625887839	-0.775939017010645	0.307386008744535
ENSG00000122971	14194	0	3	3.11664729811592	2.49925798997726	2.45036576216334	0.537471132583323	1.13456803207466	0.299341406415976
ENSG00000196177	49218	1	7	0.98602092332752	0.336872574050862	0.160034520964437	-0.0476232695246471	-0.732387745172238	0.320088936468069
ENSG00000072778	8062	0	3	3.87502749334464	5.07097222049376	3.77039541373317	-0.0683174099131393	1.55358655831509	0.312558356676004
ENSG00000157766	70737	2	11	0.157460144162677	2.58772939248495	0.337428343520339	0.48118852881197	0.463875844837442	0.313224446786091
ENSG00000072818	14946	0	0	0.0331779044626117	0.327303020792224	0.0164497101148926	0.159999284791338	1.02385358366361	0.319968980224893
ENSG00000114331	168155	3	34	2.58799159009868	1.46072696930543	1.3494621544172	-0.190184977736465	-1.06415197044745	0.307386008744535
ENSG00000131584	16817	0	5	0.699524501700553	1.15701810753515	1.08359225578139	0.935139602736859	2.64182095772263	0.307876342824975
ENSG00000075239	30840	3	10	6.15199382244498	3.68462651236458	4.91163661673087	0.573513291743457	-0.440289431157341	0.311397557666214
ENSG00000120437	17047	2	3	4.60962690059559	3.9689489400211	2.08155925820349	-0.865188441873868	-0.36913114440598	0.294412742208566
ENSG00000182827	41983	0	6	4.5189112554056	3.25376855137547	2.38921512136735	1.57618352787093	-0.646920314648464	0.294412742208566
ENSG00000181513	11567	0	1	0.974313175078596	1.76269568473516	0.0429313186284045	0.92862156914044	1.01359312538494	0.320088936468069
ENSG00000107897	74673	0	9	0.821562930808687	1.56429031494709	0.546222773351655	-0.954756534006942	-0.667198098899575	0.320088936468069
ENSG00000230124	232661	0	32	3.73517395573619	3.6990863959836	2.46741025160585	1.58115432738036	-1.13094300961825	0.312558356676004
ENSG00000176244	13294	1	3	0.303902429940421	1.36301922018457	0.224104079968919	-0.671974232776988	-0.168283763838464	0.307876342824975
ENSG00000110455	18297	0	5	0.338869515367312	2.3688508958525	0.505689006274144	0.394920993303375	0.312451741426208	0.307876342824975
ENSG00000205126	11993	0	1	7.03990332550235	1.60638352949232	0.453152891168646	0.370226748870756	0.126225586628504	0.311397557666214
ENSG00000102977	3299	0	0	5.65928068814272	2.90828767911807	3.59066781924813	0.582659558937857	1.97012169048881	0.311397557666214
ENSG00000159640	21312	1	3	2.35237540494073	2.361268244323	2.7001233774844	0.395270841879504	1.5073108785919	0.307386008744535
ENSG00000167769	27424	0	4	0.0141429019511444	0.689591827714449	0.0315886232141306	-1.9428477411246	0.422830194551083	0.319968980224893
ENSG00000177076	43469	2	12	0.278000388119893	0.176497290290128	0.182548432040956	0.82958233667274	-0.395084983105513	0.307876342824975
ENSG00000078124	165562	3	23	1.97414984014814	2.58652186139428	1.5319745006518	0.483719673765524	-0.98764400471765	0.316355836696114
ENSG00000087085	6948	0	2	0.845814278361103	2.19346884498549	0.807208979772987	-0.27996631666958	2.28016728250234	0.320088936468069
ENSG00000100813	37022	2	13	4.6935922661071	4.85506179460736	4.75166792999907	1.09414799113524	-0.147988859824022	0.294412742208566
ENSG00000213088	3192	0	0	0.0542233043693328	0.0937302066461999	0.132950632688844	-1.1926950254726	1.01725036494151	0.319968980224893
ENSG00000144648	83174	1	11	0.910502054572974	1.20574152656385	0.138026670071154	0.412623480262866	-0.291869550283309	0.320088936468069
ENSG00000144476	14565	0	1	0.105897855584422	1.17994975782751	0.39727116155475	-1.63857855687806	0.442784693612726	0.313224446786091
ENSG00000129048	21693	0	4	0.407446424331935	0.185499872799178	0.305078105083512	1.0963286318405	-1.19107463070928	0.307876342824975
ENSG00000131473	63503	0	13	5.51999992777507	3.64300818044979	3.50872270444193	1.04705707382832	0.433216345747404	0.294412742208566
ENSG00000122729	70129	0	7	4.959210514119	2.33488909930846	4.51452595368732	-0.71192104254904	-0.612433657193033	0.294412742208566
ENSG00000100412	81351	0	20	3.95399741944849	3.2639515708956	3.26903323003536	0.845848082788217	0.406395894733044	0.312558356676004
ENSG00000162390	96672	0	14	0.199081122172595	0.0319728125162758	0.242111699706113	0.259063340403804	0.600404152475997	0.313224446786091
ENSG00000172497	64175	0	13	0.0228888773015518	0	0.00462094926323883	1.32048861177722	-0.7386901821237	0.319968980224893
ENSG00000112304	37877	0	6	3.93167712262221	2.02482675616341	3.66656603672766	0.287526415718883	-0.649262220038199	0.312558356676004
ENSG00000119673	8002	0	1	4.21963398707997	1.50389221288089	1.21821068997633	0.562542456347915	0.278313262817491	0.312558356676004
ENSG00000177465	3882	0	0	4.22832456639037	0.863127229004869	4.15980670185459	0.568380079059302	0.212553798694202	0.312558356676004
ENSG00000205669	8910	0	1	0.118576966818821	0.0122322222165162	0.0688341123212946	0.576264533499627	0.131979096308951	0.313224446786091
ENSG00000097021	129413	2	26	5.82237168270119	4.69567500037223	4.07283850451584	1.52840615769462	0.94923698838932	0.311397557666214
ENSG00000101473	15677	1	3	3.1352018516308	2.55462907175384	3.39176905190976	0.28046120311222	0.323258739637649	0.299341406415976
ENSG00000161533	37608	1	3	1.12715991065475	1.29530817661364	0.424356886235507	1.05700040392163	-0.298391417054027	0.320088936468069
ENSG00000168306	32058	0	7	0.010548908778016	2.43196342610037	0.00189134505552912	0.9126338452897	0.0980951598085282	0.319968980224893
ENSG00000087008	74365	5	21	2.08618512443297	1.72430562694856	0.744788039593936	0.45039969958647	0.691428750784163	0.316355836696114
ENSG00000153093	387883	4	70	1.0082909797085	3.0529254293907	1.45780526006477	0.622104723762657	-0.47887540902665	0.320088936468069
ENSG00000143727	14123	0	4	5.23516655119591	5.1889558658114	4.64011065740851	-1.17387776617708	-0.48841200978133	0.294412742208566
ENSG00000134575	9604	0	3	1.28368260065022	1.0855894778701	0.025121866208297	1.02396709466529	0.792652633773484	0.320088936468069
ENSG00000102575	5337	0	0	2.38975312042751	0.0982551424385122	0.381263466173497	-0.213215735751904	1.48939733982004	0.307386008744535
ENSG00000162836	40843	0	6	3.03196566429181	2.25330303947003	0.691987581825689	0.497304672073874	-0.364059207484728	0.299341406415976
ENSG00000100312	7112	0	1	2.01269407600002	2.3421108311762	1.16959546932056	-1.09784871227116	1.14654698821658	0.316355836696114
ENSG00000111644	9357	0	1	1.0028427887531	1.98616585984953	0.140640072507192	0.629114827712899	0.652767176110501	0.320088936468069
ENSG00000134940	9331	0	5	0.103708351598441	0.0421981614380524	0.0363416242741672	0.429236370195869	-0.597661058865314	0.313224446786091
ENSG00000103740	78067	1	17	1.05627926410245	0.154512950860501	0.770709308893193	0.550976779284983	0.221238127831562	0.320088936468069
ENSG00000130377	57479	0	5	0.0433454067440153	0.030070672985677	0.0126242062801876	-1.22237625753714	-0.0920854653782928	0.319968980224893
ENSG00000167107	48678	1	11	1.48761338093756	3.10675390400729	1.16045328790703	0.897665905726985	0.437896691972078	0.316355836696114
ENSG00000176715	75220	0	23	2.21027658262645	1.64564054788488	2.2712152035199	-0.291196740015893	1.10697739414525	0.307386008744535
ENSG00000151726	71166	1	15	2.07547975189073	0.816099531572127	1.13458545615148	-0.252376958915292	-0.231492707370652	0.316355836696114
ENSG00000123983	80823	1	16	4.82173596482079	3.76370443771788	1.79514604438021	-0.394017842434361	-1.02488827477543	0.294412742208566
ENSG00000197142	53865	1	8	1.01713568588983	0.295711753742043	0.397656350839203	0.420837682468707	-0.469808785187605	0.320088936468069
ENSG00000164398	62242	0	14	0.257246172455413	1.17156991871478	0.422520668553793	-1.1915625962357	0.205867704400884	0.307876342824975
ENSG00000166743	75547	0	7	0.042319380223187	0.871293202735564	0.170008963513714	-0.869189045483669	-0.769742725674701	0.319968980224893
ENSG00000183747	36182	1	4	0.0195672642284829	0.127580525109738	0.000299321249067049	-1.71939408998572	-0.766087589485864	0.319968980224893
ENSG00000066813	40058	0	5	0.0216063158573151	1.94050821097391	0	-1.39590434115197	-0.927524314347833	0.319968980224893
ENSG00000005187	186885	0	16	0.406478086814433	3.63638391898587	0.34285236160093	-0.779916676716136	-0.69645972498389	0.307876342824975
ENSG00000215009	24645	0	3	0.00255492994238257	0.0305552105692936	0	0.0606362531043641	-0.768936430014963	0.319968980224893
ENSG00000183549	31751	0	3	0.00540565141163376	0.197611306492256	0	-1.8959422666463	-0.526744493579857	0.319968980224893
ENSG00000173124	34702	0	5	0.00553770483602841	1.8711497283728e-05	0.00521930824636713	1.42970000236494	-0.858755919706148	0.319968980224893
ENSG00000154930	52746	0	14	0.0480847566077574	4.38011679303279	0.056698234971494	-0.826744282558391	0.697240274443497	0.319968980224893
ENSG00000131069	55712	1	5	1.99226497702896	3.50104813153782	1.16560442548628	0.789191861423559	-0.139801727161228	0.316355836696114
ENSG00000111058	324260	2	49	1.08520042515696	2.66192490296935	0.0423915551085085	-0.746648145589656	-1.39017178400561	0.320088936468069
ENSG00000143632	3733	0	1	0.438681452713569	1.91926573393914	0.659984971558391	0.290850218768708	1.77543308786678	0.307876342824975
ENSG00000107796	55978	0	8	0.581265617539576	5.23144363891527	0.212019171984287	-1.06433234505214	-0.787218870589514	0.307876342824975
ENSG00000075624	37221	1	9	8.04861937115058	11.5864432661749	7.72138281200577	-0.0240660052552596	1.30599808762279	0.311397557666214
ENSG00000169067	2794	0	0	0.01439169780468	7.46792302281722e-05	0.0613528644622463	-2.02022038401404	-0.802830448552953	0.319968980224893
ENSG00000159251	5317	0	2	0.0280807155012971	0.378794913925968	0.016696306274234	0.30538483183915	0.0864251867042327	0.319968980224893
ENSG00000184009	14428	0	7	9.80602197022967	11.3874774897114	8.69545187300743	-0.0556300276639582	1.80256880848641	0.311397557666214
ENSG00000163017	27424	0	7	7.01036019967939	2.48946527200829	6.62520724235806	0.389903950216428	-0.166398014555624	0.311397557666214
ENSG00000136518	25514	0	3	5.85443932301924	3.14843953992135	4.91355945769084	0.71374272885705	-0.925723534513716	0.311397557666214
ENSG00000077080	13330	0	1	0.0727153005931802	0.000725583327766372	0.0282413846443588	-0.0745769745902667	0.839093644317246	0.313224446786091
ENSG00000148156	1399	1	2	3.69277568346973	0.157463047100173	2.98281887902501	-0.448818354924972	2.15031091102578	0.312558356676004
ENSG00000117148	71684	0	11	10.4043257004612	5.38430824821556	5.83226998842918	-0.164957204046584	0.209283033841296	0.311397557666214
ENSG00000072110	105247	0	11	5.73951403167428	2.45028562641391	4.74667369100077	0.882214815833078	0.546539661519796	0.311397557666214
ENSG00000077522	97607	0	18	0.126048094617779	0.600133139744224	0.0614848979804634	-0.380334518487576	-0.521651356964401	0.313224446786091
ENSG00000248746	16916	1	5	2.68657975247637	0.0513966689586165	0.0783734979417922	0.689060180950393	1.27103337736724	0.307386008744535
ENSG00000130402	83823	1	12	4.29384072284813	6.41679337374214	3.3898968952864	0.252269300625345	0.82949391351149	0.312558356676004
ENSG00000131966	35530	0	7	3.88248964120817	3.17119064930684	3.19580443515298	0.110227409455006	-0.999522174553159	0.312558356676004
ENSG00000138107	40773	0	3	3.70536000205327	4.45877914395716	2.69226865016103	1.09171373235366	0.506264120030972	0.312558356676004
ENSG00000115073	8084	0	2	4.88462517428432	4.3481441321654	2.92620741173903	-0.14097754558125	1.52691627601538	0.294412742208566
ENSG00000138071	43426	3	10	4.21814882345657	2.93196822039342	3.38000208402142	0.144652301388321	-0.89963404034582	0.312558356676004
ENSG00000115091	72488	0	12	3.73271427897329	4.32208020857988	2.48127721766299	-2.07939556152338	-1.26857812817053	0.312558356676004
ENSG00000133627	93717	1	10	4.26623760439948	0.983268793698941	3.21897383570316	-0.635379435412894	-0.432755422481965	0.312558356676004
ENSG00000106526	78755	0	6	1.01201057842823	0.0749369273528703	0.0858774134747517	0.146454461337031	-0.425867494151667	0.320088936468069
ENSG00000101442	24049	1	4	3.9211417813571	2.17076732501752	3.2022865701806	0.687500547509265	-0.216589706894274	0.312558356676004
ENSG00000075089	42728	1	7	2.08250217217041	1.38172822271862	1.65043572340408	0.0916873660741956	-0.705920728731121	0.316355836696114
ENSG00000113812	15077	0	3	3.51798077388632	1.92271905205156	1.88440087507972	-0.527242324348142	-0.577435079655841	0.299341406415976
ENSG00000169717	1437	0	0	0.0123552141852694	0.289942653961812	0.0525047947908069	-2.83746833584323	1.92778039663936	0.319968980224893
ENSG00000184378	2529	0	1	0.23675679675266	1.62246586936744	0.754406299668653	-0.0671563365841933	0.197954654037934	0.313224446786091
ENSG00000115170	139636	0	24	3.06925729801367	1.83729797216646	0.319491066699973	-0.635911677006914	-0.781954206445591	0.299341406415976
ENSG00000135503	45330	0	9	5.28425874943959	1.12078317113879	3.06154393625941	1.54889686297067	-0.218030445417203	0.294412742208566
ENSG00000123612	97630	0	11	0.544772044883276	0.010299569805105	0.180468629413979	-1.00587249481509	-1.25689799510574	0.307876342824975
ENSG00000121989	86264	0	15	2.23286467206546	1.55414916164644	0.414733490361334	-1.21830430319138	-1.41194602443859	0.307386008744535
ENSG00000114739	39202	1	5	3.26866590404588	0.960832928311223	1.31708751099644	-0.519787734440469	0.141650570205303	0.299341406415976
ENSG00000139567	16451	0	3	0.274776705659892	0.181283326998152	0.0392552564699872	1.56797950982272	1.06012667967142	0.307876342824975
ENSG00000243989	5857	0	1	0.277491277355467	0.384454431564814	0.00995846817110179	0.845328909544125	1.36815199451311	0.307876342824975
ENSG00000119640	16204	0	1	4.281846557195	2.631192364281	1.7685579461991	0.560484712936111	-0.617005142373429	0.312558356676004
ENSG00000170634	333980	6	58	2.27086835730091	3.22026046543499	3.53121208882392	-0.289318589418711	-0.793940706194039	0.307386008744535
ENSG00000196839	67322	1	12	7.27448535865203	2.6016300020511	5.19766606445441	0.356078252279822	0.459383725072969	0.311397557666214
