EnsemblID	cpm_geoMean	fetalmale_CPM_log2geoMean	patThirdGenMuts	totalLen	scaleGC	scaleRepTime
ENSG00000116273	4.18629383300296	5.42840689819946	0	10284	1.0780445280215	1.67930136208985
ENSG00000041988	3.6780710822078	4.6036120270115	0	10709	1.30569062116991	1.64391725404686
ENSG00000007923	3.61475870154237	4.37879974241848	0	67703	0.0110198391667423	1.48678985165418
ENSG00000171735	7.18381782909861	6.42611813437414	6	982002	0.187928211315583	-0.577580564657767
ENSG00000049245	5.10085895747854	5.73174748422436	0	10133	-0.487679045726501	0.174623497682512
ENSG00000049246	4.03511355213869	2.97809543978249	0	60827	-0.7596995868387	0.251489102263392
ENSG00000116288	7.46465769582022	8.85334059322705	0	31194	-0.14062516688072	0.146600001765666
ENSG00000116285	4.43623693904717	2.09868631750892	0	21889	-0.475484646856596	0.0437099473192872
ENSG00000162426	1.20434387301059	0.50282938276371	0	25902	0.746400889562134	0.200617872733998
ENSG00000142599	5.30197819921191	6.96802298783454	2	495587	-0.549055823729285	0.853749597784911
ENSG00000074800	7.70126518835469	8.59569474893273	0	18178	0.464780816441303	0.952201047566485
ENSG00000142583	5.17226718481221	0.328565209636211	1	53217	0.189590371919992	0.369982248332821
ENSG00000180758	0.953945868652161	0.598721957476668	0	28393	0.522912557864733	0.290236994041336
ENSG00000049239	2.04871480012557	1.48131262372482	0	36526	0.73681338808124	0.00105662408349034
ENSG00000171621	1.40813021132133	1.11368658876217	0	76532	0.990512896470615	-0.25834599451746
ENSG00000171612	7.91376002286334	5.8129001922881	0	45669	-0.128159404913263	0.354835922699938
ENSG00000188807	2.29014478579149	1.95888800750814	2	25918	1.63371816583071	0.583649354849116
ENSG00000171608	1.74406010691535	2.9551201151936	1	99143	0.581490077278977	0.994702293352074
ENSG00000171603	4.07022276989316	4.50163121153667	0	94876	0.0885499441331714	1.21289944557365
ENSG00000178585	5.84848458213608	5.15099516552156	1	62047	0.6199048256407	1.15100657228882
ENSG00000162441	7.1009376656683	5.9880032966307	0	21240	-0.334633665067852	1.02874504491825
ENSG00000173614	3.24645208281253	1.54439914211996	0	42007	-0.0477478965311295	0.957299728350779
ENSG00000162444	1.826118936742	0.587662609160261	0	18804	0.231578950764753	0.896190841216714
ENSG00000130939	3.01033394467876	3.55056357808364	0	148351	-0.307192968097393	0.972766705935507
ENSG00000054523	5.40415021154547	4.79697747651443	1	170922	-0.570604444797436	1.31784229845509
ENSG00000142657	4.59078430558904	7.4774080649147	0	21911	0.129731112929838	1.30821746669349
ENSG00000241563	1.50749367089668	0.307137269909048	0	1966	0.0404608696864075	1.28813436319766
ENSG00000160049	4.89088753017066	5.21484782852873	0	15987	0.260203453463873	1.28448967561765
ENSG00000142655	3.08706168812121	3.83796923247346	0	158204	-0.185074173390875	1.134734030695
ENSG00000130940	1.588622739765	0.64711785776906	0	159643	1.3014761819764	0.518902055859242
ENSG00000175262	0.643964305549312	0.322682864444658	1	35517	0.71916547579792	0.733995747633675
ENSG00000120948	4.87750823272809	3.75930211949993	0	18154	-0.42178619732753	0.803535551783679
ENSG00000116649	4.92561605959398	8.7219324959567	0	5437	1.69749602888952	0.840509076759564
ENSG00000171824	4.11182706244803	5.28408149068943	0	33208	-0.0154707158835405	0.866484545074411
ENSG00000198793	5.12578602064903	4.90581518347263	2	155894	-0.250612293417559	0.794747419994048
ENSG00000120942	4.37189630329861	5.03159694240757	0	22849	0.215627949971145	0.448793060874373
ENSG00000116661	3.31805240505499	2.80693180950399	0	18659	1.15025391083341	0.882948561304429
ENSG00000132879	2.99267979648468	2.59110842648367	0	8932	1.08295572730176	0.919041389059776
ENSG00000116663	4.69769532538937	2.13157824022466	0	10124	1.10067870760745	0.974687081837529
ENSG00000116670	6.6195938272591	5.60215085644594	0	32841	0.986964126577853	1.05728940783209
ENSG00000162490	1.05629143946213	0.879319132849308	0	34116	0.879015333352156	1.20465340623231
ENSG00000177674	4.27264758709397	6.38027332026768	0	18712	0.998078733680342	1.38197279493113
ENSG00000215910	3.58109883130995	1.10378189608441	0	27719	1.11150684112316	1.48824739177214
ENSG00000177000	3.42645807895507	1.56776382183065	0	20692	1.04528888674763	1.53889071144797
ENSG00000011021	3.28116361578556	3.35206059877075	0	41964	0.20517204066973	1.5661865174691
ENSG00000175206	0.254248320357974	0.0597591178892541	0	2636	0.954801983066608	1.56019469352001
ENSG00000120937	0.0680648576091305	0	0	1482	1.02707776917557	1.54585839587323
ENSG00000116685	4.00275457230294	4.22843095421834	0	6825	1.18269471522159	1.39481117018465
ENSG00000083444	1.40810441404767	5.61190669143056	0	41058	0.895505729674507	1.30257539183443
ENSG00000116688	3.61819256325287	2.45961210718069	0	34989	0.563814519199497	1.21926002937845
ENSG00000116691	5.19938363475943	6.53683185629089	0	12571	1.16057980360673	1.1792359947453
ENSG00000120949	1.50560554474348	0.2608686690016	1	80796	0.515690132677062	1.07016687765861
ENSG00000028137	0.555201458670163	0.58635781128387	0	42220	1.13054250584139	0.958573322658097
ENSG00000048707	5.34447975878437	2.88984259645857	0	281846	-0.534162635844315	0.550396935620898
ENSG00000162496	5.44789853553995	0.438009077594139	0	50161	0.619551046764029	-0.358054370022606
ENSG00000204518	0.147206581951993	0.0149174637770563	0	22990	0.105878419104148	-0.418571663786728
ENSG00000162494	0.780593807896448	0.99115709096846	0	38982	0.462942677866671	-2.69114878746477
ENSG00000162493	2.00182039749792	7.93253101789215	0	34451	-0.141921823786491	-2.18656211630154
ENSG00000116731	5.11293659675535	4.34380612211727	0	124839	-0.393134496574779	-1.99752687879718
ENSG00000189337	2.01369586235093	3.20641912667247	3	1223198	-0.132057260365036	-0.721940018151363
ENSG00000171729	1.17436136475922	4.61563621849978	0	67852	0.243637963963071	0.541388229028995
ENSG00000142621	6.0673342070061	1.23120661666562	0	163514	0.117352584027076	0.866583263857036
ENSG00000142634	5.23573300215091	0.943259134138238	0	20445	1.30532759762975	1.12240639874687
ENSG00000142615	0.0664166034244851	0	0	15316	0.237662778469798	1.31690594705911
ENSG00000215704	0.134466860115887	0.0851736757581381	0	25458	0.287668958545226	1.39211869831038
ENSG00000132906	3.27113385343601	2.3117671636647	0	35592	0.281225085922363	1.5337529675636
ENSG00000116138	3.84344769584893	3.64284218966312	0	65515	-0.236609319734197	1.70739066358523
ENSG00000116771	2.23673491867689	0.785114470468303	0	13319	0.350972335121903	1.75526896161516
ENSG00000197312	2.77315976920113	3.05318272761369	1	51551	-0.524843975906479	1.78592202919119
ENSG00000116786	3.91312275816766	1.57444029133744	0	50424	0.697605096531818	1.62885861290922
ENSG00000162461	0.552317517182949	0.057746719196836	0	5135	1.5851841414656	1.53284473893183
ENSG00000162458	1.63795489579668	4.84555910953364	0	29945	0.8970685049999	1.46254436718428
ENSG00000233954	2.69443384125851	3.71869556836746	0	2179	0.0534279201907193	1.44353787968024
ENSG00000065526	4.76171102031922	5.07598168817138	0	104260	-0.376104004747934	1.53824569743427
ENSG00000116809	4.38132041594273	3.66971195905183	0	34236	0.600545217519182	1.57185887962751
ENSG00000173641	4.23780789704912	0.697736640483882	0	5565	1.8472441860267	1.52304931897048
ENSG00000186510	4.68034324434853	0.506198664037126	0	15173	1.70680513171399	1.51399358513092
ENSG00000185519	1.31049138776864	0.0639374316027999	0	15805	1.45950384139949	1.45059549723056
ENSG00000142627	1.33888456977491	0.336173978814809	0	31696	1.38236295733942	1.36700516282753
ENSG00000142632	1.85900677892408	1.61732147250864	0	14771	1.37886279718067	1.36375116836906
ENSG00000037637	3.26775383616993	3.74320516517134	1	105500	-0.340272161403257	1.31182541517909
ENSG00000055070	4.48832257125277	4.8214406607995	0	45550	0.202021714453693	1.1656137768598
ENSG00000187144	3.68686326995032	0.0930261724659918	1	50228	0.491314555846511	1.08542356554177
ENSG00000157191	4.90314785190832	4.89458851001292	0	19354	0.362674485034681	1.03118698720017
ENSG00000058453	2.69951544170581	2.1394716051288	0	169458	0.391284634822158	1.26169321318683
ENSG00000117122	2.80090773402628	4.5339718143683	0	5820	2.00793756174351	1.23608323717607
ENSG00000159363	3.202127399409	3.9244626221745	0	25940	1.37134918559903	1.20593320662429
ENSG00000117118	6.71964093624361	5.97064767583289	0	35287	-0.395326166679245	1.12752793132978
ENSG00000117115	1.58768593126758	1.07085879990989	0	52631	0.668378098141666	0.925995597317751
ENSG00000142619	0.0490755197687422	0.110721014134815	0	35125	0.631189602795419	0.678783435381922
ENSG00000159339	1.07019579141954	0.231190474861905	0	55376	0.316466032568244	0.868838810118124
ENSG00000179051	3.97860373270772	5.39993875698267	0	32765	0.653348282227051	1.11606681489711
ENSG00000074964	2.84997880757364	1.43720709936689	0	157950	1.00324692053792	0.804525769665554
ENSG00000117148	4.18569465097224	2.51285311574465	0	71684	0.20928303384131	-0.164957204046583
ENSG00000117154	1.61577249191516	0.577949839975135	1	270345	0.431481768566004	-0.66690142844395
ENSG00000179023	0.159723200786881	0.0149174637770563	0	5045	1.4868495647513	0.0906764049629754
ENSG00000009709	0.0643808570288569	0.113056395834208	0	117831	0.74793136775057	-0.0722864140207541
ENSG00000159423	1.53574380010522	4.00598467722715	2	31247	1.08734162009325	-0.101576402805672
ENSG00000169991	0.856704564157317	0.420989501040004	0	52321	0.999020357284654	-0.0182835638428391
ENSG00000127481	4.60376975063242	4.09297451250656	1	135656	-0.353804391105929	0.30775636026569
ENSG00000127463	3.23374452957575	4.22080920567769	0	35879	0.0131060158975182	0.268164835153152
ENSG00000053372	5.19434374878337	6.01131845424067	0	8322	0.806802561258479	0.234266512990547
ENSG00000162482	1.52681780019415	0.742569288232757	0	6194	0.985507246357346	0.18931278632656
ENSG00000053371	5.52561373122217	5.33783942194884	0	8179	0.8077212813528	0.16303819385035
ENSG00000077549	9.07065308218833	7.4328874698902	0	146569	0.345879887148183	0.156273540221624
ENSG00000158747	2.3650949022415	3.38462099554168	0	61407	0.133648964929951	0.927722812689382
ENSG00000162542	0.901100265315034	0.26545751471323	0	117604	0.307004334659707	0.950909816541597
ENSG00000169914	4.16811055334156	3.40547258924422	0	30541	-0.654433497488347	0.169031603285762
ENSG00000188257	1.70202657393132	0.854606037134217	0	4983	0.707041487085809	-0.557422493338105
ENSG00000127472	1.00595968616528	0.814137981043265	0	63684	-0.249226495744198	-1.18835299530549
ENSG00000158786	0.0169211098979512	0	0	11059	1.20807464646679	-1.54473242522332
ENSG00000187980	1.21603155530904	0	0	25255	0.58691526972302	-1.56668821274485
ENSG00000162543	5.45409831101317	0.280745289415655	0	9954	0.0864355404914711	-1.56695246246625
ENSG00000158816	2.01481297256551	0	0	68467	0.507027005149065	-1.28508102560071
ENSG00000162545	1.31708729267071	2.88582840539041	0	3812	1.40514409418132	-0.238574325314748
ENSG00000090432	3.2972601047401	3.75196640869631	0	8700	0.124487452010385	-0.0978825928925144
ENSG00000183114	0.424191465023011	0.394111312574503	0	2448	2.69123305968978	0.211729786750955
ENSG00000158825	0.706351827234771	0.556041557907464	0	29777	0.24783448973558	0.483259801209832
ENSG00000158828	5.99145686967635	5.4857465012049	1	18025	0.550164814042164	0.653427223790231
ENSG00000244038	6.41460711966325	7.88719756051027	0	9765	0.527827141659028	0.710330034986233
ENSG00000117245	4.19914195570977	1.07136022813563	0	53778	0.784055645365573	0.847015626913703
ENSG00000189410	0.625540720340157	0.364403511377533	0	13102	1.89159869002776	0.954250631976632
ENSG00000127483	6.20491456614489	6.51811748122604	0	47006	-0.711758070950652	1.05861926469362
ENSG00000075151	6.42017849003958	5.76544807714821	1	369792	-0.911862452957711	1.09969350183
ENSG00000117298	1.94845511546416	4.75059258522761	0	128101	0.725123532088462	1.00305824163077
ENSG00000142794	3.95382322219241	3.43612905315294	0	43654	-0.438973838411174	0.990625160358775
ENSG00000162551	2.68441141117166	7.21699111940714	0	68872	0.65310135326658	1.03993494979178
ENSG00000076864	1.41836738656405	1.19982144342224	1	72970	1.29250845601011	1.15526169422651
ENSG00000090686	5.51713023474101	5.81062601792304	0	105139	-0.593678043120299	1.17050085236382
ENSG00000187942	0.843475316692166	0.178823682512101	0	12896	0.989803970354423	0.972360882047731
ENSG00000142798	1.67173112193233	0.696494226840236	0	114911	1.22192222602597	0.913288770652815
ENSG00000219073	4.937537898284	0	0	20631	0.422272096833564	0.935763756667535
ENSG00000070831	6.28760885408399	6.57582988137062	0	48522	-0.57484699535482	0.810221375454081
ENSG00000162552	0.240194495375857	0.17409739941555	0	26639	1.42375315338396	0.50926936583822
ENSG00000184677	2.73515900346113	2.78691315367232	1	102232	-0.537188427649404	-0.0369562042106617
ENSG00000070886	1.29138072453319	0.453108816094823	0	39794	1.32301107892157	-0.267151104125071
ENSG00000173372	1.58220083695513	0.791458751594919	1	4600	1.19588693720968	-0.331260744332114
ENSG00000159189	1.0048261760541	0.578501842471495	0	5089	1.05962344196646	-0.336510989842819
ENSG00000173369	1.16783100198567	0.268073603744156	0	8864	0.573177030662296	-0.341692527266968
ENSG00000133216	1.54715786304798	1.00270895162682	0	210396	0.693288741437708	-0.28211490374774
ENSG00000215906	0.0643808570288569	0.0299620030324964	0	19799	0.378947393300096	0.104733131774806
ENSG00000004487	5.93199900418455	7.3705186897207	0	64180	-0.937259099180622	0.401430408979876
ENSG00000169641	6.68691162874941	4.21253182235941	0	93585	-0.415606476379245	0.570419456932203
ENSG00000179546	0.180576198495187	0.0271921790278028	0	25572	0.316265852106918	0.711911231168359
ENSG00000125944	6.41433054025593	6.92204774532411	0	40522	-0.979767932147644	1.01728972683866
ENSG00000125945	2.32546318271726	2.0042027698726	0	10386	-0.0128720846390765	1.01586106871016
ENSG00000204219	2.08126061252355	1.93507117199573	0	43698	0.264452377012684	0.975879521149688
ENSG00000088280	2.9799137580376	3.543560954995	0	55933	0.403956443195131	0.912524061877095
ENSG00000007968	4.33365068316186	1.67010823942352	2	24760	0.658516373349006	0.85789156401481
ENSG00000117318	1.47940038274026	5.06529479533892	0	1576	1.33990381299544	0.831592820469574
ENSG00000142676	9.58758440516254	12.8719828675744	0	5094	-0.022969955488564	0.634730726765498
ENSG00000057757	6.10621501899284	7.71336446135076	0	9805	-0.252349407170219	0.419298811635356
ENSG00000011009	3.71564386684591	4.95843238322833	0	4375	2.02839002110102	0.392281833209917
ENSG00000117308	3.56709922397514	3.87939090115375	0	5174	1.73789786813893	0.378707021795184
ENSG00000117305	2.3966034909646	3.66779254251133	0	36307	0.046947906505366	0.319268332419031
ENSG00000179163	5.51736995110268	4.19225815445419	0	23194	-0.103245635875912	0.222126504869222
ENSG00000188822	0.239750640419036	0.0362915964065614	0	42338	0.149475402176339	0.110423231735858
ENSG00000142661	2.16975534552468	0.260907971029101	0	56043	0.778545143882721	-0.0460396796694779
ENSG00000142677	0.0792140657475888	1.37484020308983	0	23363	0.240252630673061	0.0209101995138694
ENSG00000185436	0.957885426737969	0.315603216652105	0	33693	0.114611358149355	0.107422925832841
ENSG00000158055	0.719324795486659	0.202712261605341	1	164541	0.164418197785748	0.761177784472989
ENSG00000001460	6.77428867406441	2.7339747024595	0	59925	-0.31057763619256	0.947425124812667
ENSG00000001461	2.24882843919087	2.46050529326703	0	57147	-0.193532564454154	1.10003725462404
ENSG00000117602	2.72794338868355	4.66849282730733	1	38638	-0.544152242957564	1.09182642087103
ENSG00000133226	7.64228214398273	7.80782721672639	0	41533	-0.60870851919795	0.932647528459718
ENSG00000169504	4.90109616733208	5.37263943784759	2	95435	-0.734409075062104	0.724979530027405
ENSG00000020633	1.66639274193211	0.629568510768558	1	65590	1.05398199259196	0.130715804078872
ENSG00000117614	6.25439996446394	5.32263769664311	0	10227	-0.446732696242524	0.414777498854297
ENSG00000117616	5.76266852614782	6.34832723488324	0	88857	-0.0109251304001921	0.557588948941974
ENSG00000183726	5.37899870547497	7.03530356879944	0	24038	-0.613706671985909	1.08843178611233
ENSG00000188672	2.17674757162703	2.80706962890035	0	62916	0.0566904847386963	1.25245091791198
ENSG00000157978	2.28210277706665	4.91613534922939	0	25267	1.03017982683552	1.32099240873652
ENSG00000117643	1.16405005000242	3.07803372136751	0	169152	0.270876407927494	1.21423211208888
ENSG00000117640	7.05719056846265	3.93568624709698	0	14292	0.371905625534655	1.04445495811918
ENSG00000127423	5.54711731809703	4.89357780334602	0	27532	-0.507921134570501	1.02857378263887
ENSG00000182749	7.61171143407785	0.460786866697101	0	14211	0.766521634830775	1.01070148808734
ENSG00000117632	9.40065189165557	10.1917215999206	1	22798	0.21987212279827	0.985990349142969
ENSG00000158006	3.10557807620715	2.14065717846834	0	38312	-0.105492925981369	0.887419854689063
ENSG00000158008	0.26676534638753	0.210957959987726	0	16576	1.13273273990711	0.834006232619835
ENSG00000158014	0.230933005609502	0.175653887888566	0	8865	1.18483047122805	0.82673019601504
ENSG00000175087	2.76474741537741	2.68186227473914	0	14388	-0.438940523109004	0.829464482864756
ENSG00000197245	0.397989863828548	1.21293985400847	0	4680	1.49070603767521	0.842416653917461
ENSG00000142675	1.65036456981179	1.01482974292574	0	12359	1.10897018705177	0.856650138137846
ENSG00000188782	4.18683435663804	0.188871000655069	0	12391	0.548793149506755	0.868742787265964
ENSG00000130695	4.33081458284968	5.1755365846999	0	44523	-0.232433026297104	0.947293308990577
ENSG00000142669	4.1316495857527	4.76829108569921	0	1437	1.96325342778897	0.977829666579329
ENSG00000158062	6.04385402200433	3.14426045265118	0	36918	0.856228793775177	1.00843132689463
ENSG00000169442	0.615716898494811	1.68947058285613	0	2565	1.02612232709725	1.03685475443121
ENSG00000176083	7.01185090299099	0.008474131481109	0	12886	0.756835211047834	1.12167551383954
ENSG00000131914	3.75763724058311	3.99175782011962	0	18888	0.00379384016851108	1.1897149835478
ENSG00000117682	4.66767095167897	2.91358597408331	1	38999	-0.135217996821108	1.19363234345584
ENSG00000198830	7.93164360653644	8.41271122838866	0	4199	0.0857425121400303	1.18044998023791
ENSG00000117676	1.53809810328673	1.10279802530298	0	45254	0.891504857957844	1.05143762284375
ENSG00000117713	5.01130005401151	4.67756731663368	0	88816	-0.0424856561331688	0.990939429034799
ENSG00000060642	5.40988963837548	4.59061624987992	0	13605	0.181478663506976	1.12417063899793
ENSG00000204160	2.62477607760513	2.75024287458219	0	30870	0.649581768371897	1.23482952437663
ENSG00000142751	3.6614583437027	3.13695718716979	0	14150	0.281137332243299	1.269230162417
ENSG00000198746	3.5547529694175	4.43618969634256	0	9977	0.458313547861233	1.26605723232999
ENSG00000090273	7.43504501868321	8.04313142617372	2	46554	0.247444421665961	1.23054700217882
ENSG00000131910	0.396129714380091	0	0	2487	0.895831837267684	1.25204603304465
ENSG00000175707	2.2794161627934	2.33054268972402	0	10907	0.62052748516759	1.17253277064095
ENSG00000253368	0.819861807209926	3.54598629929287	0	7193	1.18733820129393	1.06933159547959
ENSG00000090020	3.18742134586809	1.81651762425354	0	68007	0.662621650923171	0.661810942044651
ENSG00000142784	4.43428042869424	2.10364942395306	1	73903	-0.00538808230101647	0.695552577171489
ENSG00000186501	4.57833688498548	3.65014687288375	0	14256	0.681023162789706	0.913182488633899
ENSG00000142765	3.62124142728616	3.32398562234581	0	11916	1.49255702629368	0.988660454036773
ENSG00000142733	2.44205723656279	1.4430869426224	0	11767	1.82696548139295	1.03912914978175
ENSG00000142748	0.80319994112086	0.123443598354829	0	5709	1.0082124322904	1.08362592818271
ENSG00000174950	0.60875124734809	0.279805193101813	1	4150	1.75663584292011	1.11721154653919
ENSG00000158195	6.40391326825965	7.04061140841744	1	85798	-0.317241729539578	1.27589395018267
ENSG00000126705	2.21864198166997	3.30798602267003	0	70323	1.26189874274144	1.2113972851054
ENSG00000000938	0.384761138659259	0.685248014288809	0	23111	0.815377543804326	1.21979265373644
ENSG00000126709	1.73177029910097	0.693033887047996	0	6088	0.446533710824616	1.28542631688957
ENSG00000009780	5.85901591687445	3.44736262566285	0	37113	-0.405274639736606	1.30747635021815
ENSG00000117758	3.64883522806793	3.17421626208452	1	51186	-0.657594303753353	1.16469307027186
ENSG00000117751	4.9840770790409	4.9529658414693	0	20890	-0.26712656591354	0.988991200549997
ENSG00000130775	1.6239128827595	2.2779043096499	0	14001	0.959794952513337	0.827180590161038
ENSG00000117748	6.6275572454384	7.15102209489307	0	23208	-0.30004609831096	0.747889682896443
ENSG00000130768	0.285244159471204	0.209254556954104	0	24138	0.427036631999813	0.650716619024782
ENSG00000158156	1.9105473104653	2.9164524289611	0	8501	1.14316752202959	0.629872851364906
