EnsemblID	denomBP	muts	logexpress	GCperc	meanTime	sex	phasedFrac
ENSG00000197150	19348	0	4.59249589254333	0.570601612569775	0.724523117076809	mother	0.286366969372215
ENSG00000150967	60678	0	1.482502945989	0.524737137018359	0.818398757018531	mother	0.319906574261975
ENSG00000103222	193694	3	3.03107728305422	0.485353185953101	0.0391722139600705	mother	0.299380432772332
ENSG00000124574	23030	0	2.24934332565244	0.529613547546678	1.2647153942953	mother	0.321887361853106
ENSG00000121270	81683	0	0.682504313082783	0.455970030483699	-0.0403957984949833	mother	0.326536170212766
ENSG00000140798	75135	0	2.20238647192945	0.472536101683636	-0.34412519509476	mother	0.321887361853106
ENSG00000023839	67598	0	1.36776694928857	0.443681765732714	0.864065736074696	mother	0.319906574261975
ENSG00000108846	57337	0	0.114543343259407	0.519646999319811	1.2216593220339	mother	0.326196692776327
ENSG00000125257	280734	4	3.89646613905413	0.423575341782613	-0.0669361661225293	mother	0.295357022322935
ENSG00000114770	97783	0	4.04270509136817	0.447010216499801	0.78823196981391	mother	0.295357022322935
ENSG00000091262	73097	0	0.353835257686606	0.498980806325841	0.0447681214223886	mother	0.331574074074074
ENSG00000006071	84324	0	0.17488212892797	0.500343911579147	0.662282380952381	mother	0.331574074074074
ENSG00000069431	144910	1	0.296726467160093	0.361417431509213	-1.11775254608001	mother	0.331574074074074
ENSG00000173208	69764	0	0.0522692828430037	0.349549911128949	0.207614728212119	mother	0.326196692776327
ENSG00000117528	100226	0	4.56824436547363	0.370752100253427	1.53441677521563	mother	0.286366969372215
ENSG00000119688	17771	0	4.82945310752865	0.514264813460132	1.48211036789298	mother	0.286366969372215
ENSG00000164163	31237	0	6.60813405840214	0.347376508627589	-0.194018581433157	mother	0.281980742778542
ENSG00000204574	25756	0	5.80273466643444	0.479655225966765	0.729219439087097	mother	0.285590223931518
ENSG00000033050	15711	0	0	0.48297371268538	0.98268389261745	mother	0.326196692776327
ENSG00000161204	7907	0	5.21823660636962	0.517769065385102	0.346133110367893	mother	0.285590223931518
ENSG00000160179	97046	2	0.238935327701122	0.509706737011314	-0.0787150685618729	mother	0.331574074074074
ENSG00000118777	140486	3	0.803426303863465	0.413948720868983	0.971041246536072	mother	0.326536170212766
ENSG00000172350	13594	0	1.1640391272172	0.54450492864499	1.3145231724797	mother	0.326536170212766
ENSG00000138075	26378	1	0.23557938197505	0.45181590719539	1.55907940449647	mother	0.331574074074074
ENSG00000143994	7001	0	0.561892757337229	0.509641479788602	1.13075666666666	mother	0.326536170212766
ENSG00000144827	14353	0	6.23677933079287	0.358600989340208	1.45506435312024	mother	0.281980742778542
ENSG00000106077	2757	0	3.74534155741933	0.599927457381211	0.762253355704698	mother	0.295357022322935
ENSG00000100997	95730	1	5.52571383182409	0.474250496187193	0.963506983805668	mother	0.285590223931518
ENSG00000131969	32848	1	2.54951066488015	0.429584754018509	1.32416333333333	mother	0.321887361853106
ENSG00000139826	15850	0	2.976965537385	0.354132492113565	-0.622195774804905	mother	0.299380432772332
ENSG00000248487	9770	0	2.30682035428838	0.547697031729785	1.29536266666667	mother	0.321887361853106
ENSG00000114779	14894	0	4.39226062662952	0.55055727138445	1.29549523809524	mother	0.286366969372215
ENSG00000168792	6489	0	0.460072474351387	0.526121128062876	1.22232772166106	mother	0.331574074074074
ENSG00000204427	16386	0	5.75331185250903	0.503112413035518	1.15012626262626	mother	0.285590223931518
ENSG00000129968	8687	0	3.84221237174443	0.650972717854265	0.882444763679079	mother	0.295357022322935
ENSG00000107362	48691	0	1.79072712224918	0.381569489227989	0.722120685251367	mother	0.319906574261975
ENSG00000136379	75837	1	2.56179576027043	0.429777021770376	0.511514524847134	mother	0.321887361853106
ENSG00000140526	114808	0	3.21816324825622	0.440160964392725	1.66064819671012	mother	0.299380432772332
ENSG00000158201	53838	0	3.09525005910734	0.42438426390282	0.734939202353267	mother	0.299380432772332
ENSG00000100439	14668	0	1.85073823566309	0.483296973002454	0.620918024928092	mother	0.319906574261975
ENSG00000011198	44250	0	4.7239900672429	0.402621468926554	0.505543684210526	mother	0.286366969372215
ENSG00000163686	58097	0	2.71028700298867	0.450987142193229	1.42131363636364	mother	0.321887361853106
ENSG00000127220	18069	0	1.47574788819882	0.549117272676961	0.753982034794928	mother	0.319906574261975
ENSG00000136754	114346	2	4.61834008911716	0.384569639515156	-0.138367323703124	mother	0.286366969372215
ENSG00000138443	119193	0	6.75507291346254	0.395224551777369	0.738069486612691	mother	0.281980742778542
ENSG00000108798	12803	1	0.225667528358415	0.540576427399828	0.85934755403868	mother	0.331574074074074
ENSG00000154175	244069	2	0.193888141807193	0.370268243816298	-0.185478389384368	mother	0.331574074074074
ENSG00000097007	174186	3	2.43723534244089	0.445540973442183	1.1638278603589	mother	0.321887361853106
ENSG00000143322	130156	0	3.75326736796716	0.413196471925997	0.0580110487649679	mother	0.295357022322935
ENSG00000099204	336554	1	1.71648467975491	0.420443673229259	0.159044063798099	mother	0.319906574261975
ENSG00000163995	192261	4	1.66384629336552	0.541539885884293	0.733587009281631	mother	0.319906574261975
ENSG00000173210	118960	0	1.60364294179836	0.444342636180229	0.613149929831464	mother	0.319906574261975
ENSG00000175164	42603	2	0.264904869324007	0.501349670211018	0.73498385982782	mother	0.331574074074074
ENSG00000159842	220331	2	2.92763227604455	0.551692680557888	0.710413378812295	mother	0.299380432772332
ENSG00000174429	10762	0	0	0.402434491730162	-0.901952885720498	mother	0.326196692776327
ENSG00000146386	14545	0	5.32676347342359	0.441595049845308	0.895452380952381	mother	0.285590223931518
ENSG00000146109	3787	0	5.5215747351542	0.47715870081859	0.253330536912752	mother	0.285590223931518
ENSG00000114626	7990	0	3.08531760028292	0.603629536921151	-0.100638333333333	mother	0.299380432772332
ENSG00000166016	206464	2	1.59565800131527	0.479202185368878	0.298029189936434	mother	0.319906574261975
ENSG00000060971	34112	0	3.51347761500013	0.514569652908068	1.08247208644199	mother	0.295357022322935
ENSG00000167315	31688	0	6.32307838760742	0.394755112345367	0.415262785908285	mother	0.281980742778542
ENSG00000076555	151433	3	0.909812599154972	0.467896693587263	0.399772224444655	mother	0.326536170212766
ENSG00000111271	71043	0	2.44818882034712	0.471151274580184	1.32273861297005	mother	0.321887361853106
ENSG00000240303	101926	1	2.74337865428649	0.374438317995408	1.4605691872428	mother	0.321887361853106
ENSG00000151498	12308	0	3.77631937497303	0.477656808579785	1.14838700564972	mother	0.295357022322935
ENSG00000177646	44399	0	3.92351005523583	0.480866686186626	1.2281480490524	mother	0.295357022322935
ENSG00000115361	38283	0	0.43452707126211	0.365488598072251	0.399017152235848	mother	0.331574074074074
ENSG00000117054	63034	1	7.73474662921549	0.404400799568487	0.121942894339393	mother	0.281980742778542
ENSG00000122971	14194	0	3.77860275642153	0.554318726222347	1.07772073578595	mother	0.295357022322935
ENSG00000196177	49218	1	1.59261387983779	0.407818277865821	0.666130715082019	mother	0.319906574261975
ENSG00000072778	8062	0	5.77187217663496	0.58719920615232	0.651573232323232	mother	0.285590223931518
ENSG00000157766	70737	2	2.00787046287738	0.501689356348163	1.03812822222222	mother	0.321887361853106
ENSG00000072818	14946	0	0.868497689620634	0.545630938043624	0.812184704184704	mother	0.326536170212766
ENSG00000114331	168155	3	4.90689464154196	0.381784662959769	0.56584437458194	mother	0.286366969372215
ENSG00000131584	16817	0	2.29341541673808	0.672593209252542	1.3574642665292	mother	0.321887361853106
ENSG00000075239	30840	3	4.85712653353969	0.430739299610895	1.10307492304443	mother	0.286366969372215
ENSG00000120437	17047	2	6.61602201664517	0.436323106704992	0.0910069999999999	mother	0.281980742778542
ENSG00000182827	41983	0	5.19730640294128	0.414524926756068	1.80841249209327	mother	0.285590223931518
ENSG00000181513	11567	0	1.12958535223891	0.544825797527449	1.3528790960452	mother	0.326536170212766
ENSG00000107897	74673	0	2.49896690804323	0.412933724371593	0.0279995045212437	mother	0.321887361853106
ENSG00000230124	232661	0	6.15470743508575	0.376543554785718	1.81190924657534	mother	0.281980742778542
ENSG00000176244	13294	1	0.817052276819536	0.452083646757936	0.22692530657748	mother	0.326536170212766
ENSG00000110455	18297	0	0.873899363055059	0.489807072197628	0.977442533557047	mother	0.326536170212766
ENSG00000205126	11993	0	0.130548364737541	0.475193863086801	0.960071140939597	mother	0.326196692776327
ENSG00000102977	3299	0	4.4699609097267	0.619884813579873	1.10950894854586	mother	0.286366969372215
ENSG00000159640	21312	1	2.84874356882528	0.583567942942943	0.977688637744975	mother	0.299380432772332
ENSG00000167769	27424	0	0.0189962056818179	0.498468494749125	-0.66708231292517	mother	0.326196692776327
ENSG00000177076	43469	2	2.23812391155606	0.434286503025144	1.28320904007642	mother	0.321887361853106
ENSG00000078124	165562	3	3.70059976062897	0.387788260591198	1.03990877934272	mother	0.295357022322935
ENSG00000087085	6948	0	1.7544165636225	0.644214162348877	0.502686868686869	mother	0.319906574261975
ENSG00000100813	37022	2	5.4904718909433	0.453676192534169	1.46932017497269	mother	0.285590223931518
ENSG00000213088	3192	0	0.0140287352774426	0.545112781954887	-0.139380508474576	mother	0.326196692776327
ENSG00000144648	83174	1	1.3145670003487	0.442385841729387	0.989895510286815	mother	0.319906574261975
ENSG00000144476	14565	0	0.376241619262688	0.50003432887058	-0.453041366041366	mother	0.331574074074074
ENSG00000129048	21693	0	0.166620264954895	0.3718250126769	1.47085416666667	mother	0.331574074074074
ENSG00000131473	63503	0	5.00616538020354	0.499283498417398	1.43619363751225	mother	0.285590223931518
ENSG00000122729	70129	0	3.65552571884038	0.4172311026822	0.198824357052243	mother	0.295357022322935
ENSG00000100412	81351	0	6.17425181180409	0.497178891470295	1.29465132828891	mother	0.281980742778542
ENSG00000162390	96672	0	1.28619986211769	0.512402763985435	0.881872222222222	mother	0.319906574261975
ENSG00000172497	64175	0	0.317633826036228	0.407323724191663	1.62854155942029	mother	0.331574074074074
ENSG00000112304	37877	0	5.68585182816004	0.414341156902606	0.901894833472687	mother	0.285590223931518
ENSG00000119673	8002	0	2.58442573059751	0.487128217945514	1.09535738831615	mother	0.321887361853106
ENSG00000177465	3882	0	3.4183702943536	0.481968057702215	1.09946391752577	mother	0.299380432772332
ENSG00000205669	8910	0	0.154895059018192	0.475645342312009	1.10501030927835	mother	0.331574074074074
ENSG00000097021	129413	2	5.98512013852481	0.539775756685959	1.77480306306917	mother	0.285590223931518
ENSG00000101473	15677	1	5.22441243666367	0.490655099827773	0.896924744897959	mother	0.285590223931518
ENSG00000161533	37608	1	4.13473461950105	0.441874069346947	1.44318836421657	mother	0.286366969372215
ENSG00000168306	32058	0	1.06528704608204	0.472986462037557	1.34163238514346	mother	0.326536170212766
ENSG00000087008	74365	5	2.00453649986464	0.519545485107241	1.01646953806336	mother	0.321887361853106
ENSG00000153093	387883	4	2.95304426695686	0.427711449070983	1.13725701133439	mother	0.299380432772332
ENSG00000143727	14123	0	7.79864227827475	0.42696310982086	-0.126143334925944	mother	0.281980742778542
ENSG00000134575	9604	0	3.09431639430761	0.527488546438984	1.41995078000494	mother	0.299380432772332
ENSG00000102575	5337	0	3.459062004338	0.582162263443882	0.549643176733781	mother	0.295357022322935
ENSG00000162836	40843	0	2.18129465716582	0.436721102759347	1.04946527093596	mother	0.321887361853106
ENSG00000100312	7112	0	0.215090795834739	0.555258717660292	-0.07266	mother	0.331574074074074
ENSG00000111644	9357	0	2.66199807754877	0.51651170246874	1.14218833321958	mother	0.321887361853106
ENSG00000134940	9331	0	0.243085247645703	0.41839031186368	1.001582	mother	0.331574074074074
ENSG00000103740	78067	1	2.59521678901294	0.482649519002908	1.08722140676405	mother	0.321887361853106
ENSG00000130377	57479	0	0.151207460357362	0.45806294472764	-0.16026004325725	mother	0.331574074074074
ENSG00000167107	48678	1	1.46011383079604	0.499650766259912	1.33110305084746	mother	0.319906574261975
ENSG00000176715	75220	0	2.74324340560381	0.552153682531242	0.494786724434985	mother	0.321887361853106
ENSG00000151726	71166	1	2.4872689600756	0.447123626450833	0.522094855309855	mother	0.321887361853106
ENSG00000123983	80823	1	5.63212704935575	0.384865694171214	0.42245627738106	mother	0.285590223931518
ENSG00000197142	53865	1	0.161895294748435	0.428422909124664	0.995673866127834	mother	0.331574074074074
ENSG00000164398	62242	0	0.53339059239721	0.481443398348382	-0.138583890746934	mother	0.331574074074074
ENSG00000166743	75547	0	0.0815667118334368	0.404887023971832	0.0881927387172841	mother	0.326196692776327
ENSG00000183747	36182	1	0	0.405173843347521	-0.509891793639277	mother	0.326196692776327
ENSG00000066813	40058	0	0.0227232188101007	0.392505866493584	-0.282329964402322	mother	0.326196692776327
ENSG00000005187	186885	0	0.729653472936764	0.410637557856436	0.150992204883664	mother	0.326536170212766
ENSG00000215009	24645	0	0	0.404950294177318	0.742286868686869	mother	0.326196692776327
ENSG00000183549	31751	0	0.00849790933080691	0.423955151018866	-0.634086226922469	mother	0.326196692776327
ENSG00000173124	34702	0	0.377931248854837	0.397902138205291	1.70536731326644	mother	0.331574074074074
ENSG00000154930	52746	0	0.0852743063343331	0.520001516702688	0.118050896286812	mother	0.326196692776327
ENSG00000131069	55712	1	2.58971499759361	0.454318638713383	1.25479599000423	mother	0.321887361853106
ENSG00000111058	324260	2	0.27521941222814	0.35620181335965	0.174395258076114	mother	0.331574074074074
ENSG00000143632	3733	0	0.12466598300215	0.604607554245915	0.904232993197279	mother	0.326196692776327
ENSG00000107796	55978	0	1.87712291611674	0.403515666869127	-0.0490826042363434	mother	0.319906574261975
ENSG00000075624	37221	1	11.1801775606422	0.567770882028962	0.682702288580984	mother	0.281980742778542
ENSG00000169067	2794	0	0	0.402290622763064	-0.721510807838208	mother	0.326196692776327
ENSG00000159251	5317	0	3.54401023377804	0.472070716569494	0.9144575	mother	0.295357022322935
ENSG00000184009	14428	0	12.0282755531088	0.606736900471306	0.660498287671233	mother	0.281980742778542
ENSG00000163017	27424	0	6.58472872162223	0.45223162193699	0.973913248606466	mother	0.281980742778542
ENSG00000136518	25514	0	7.13626128737251	0.392647174100494	1.20172060606061	mother	0.281980742778542
ENSG00000077080	13330	0	0.125690913375115	0.531132783195799	0.647169884169884	mother	0.326196692776327
ENSG00000148156	1399	1	0.158559571825712	0.634024303073624	0.38390635451505	mother	0.331574074074074
ENSG00000117148	71684	0	3.07258323102929	0.48171140003348	0.583591083246256	mother	0.299380432772332
ENSG00000072110	105247	0	5.53457193710482	0.50817600501677	1.32023384002196	mother	0.285590223931518
ENSG00000077522	97607	0	2.34164855372153	0.424354810618091	0.432081937046005	mother	0.321887361853106
ENSG00000248746	16916	1	0.198072598968304	0.565027193189879	1.18435744147157	mother	0.331574074074074
ENSG00000130402	83823	1	5.23742703214908	0.530379490116078	0.877092892659327	mother	0.285590223931518
ENSG00000131966	35530	0	6.73882830689541	0.38685617787785	0.777172222222222	mother	0.281980742778542
ENSG00000138107	40773	0	5.15340477918737	0.505015574031835	1.46760777331802	mother	0.285590223931518
ENSG00000115073	8084	0	4.2968078382359	0.585106382978723	0.600459793814433	mother	0.286366969372215
ENSG00000138071	43426	3	5.47967881049229	0.394694422696081	0.801388728024561	mother	0.285590223931518
ENSG00000115091	72488	0	5.89027060928502	0.365743295442004	-0.763138128914054	mother	0.285590223931518
ENSG00000133627	93717	1	4.8604724201222	0.431330495000907	0.252668252246552	mother	0.286366969372215
ENSG00000106526	78755	0	0.7255001391698	0.431870992317948	0.802656473960822	mother	0.326536170212766
ENSG00000101442	24049	1	3.82419560673539	0.448293068318849	1.1832603030303	mother	0.295357022322935
ENSG00000075089	42728	1	4.87369431566797	0.409895150720839	0.764130058750025	mother	0.286366969372215
ENSG00000113812	15077	0	4.83138474681994	0.419977449094647	0.328738294314381	mother	0.286366969372215
ENSG00000169717	1437	0	0	0.616562282533055	-1.29641137123746	mother	0.326196692776327
ENSG00000184378	2529	0	1.38563068281985	0.480822459470146	0.65239	mother	0.319906574261975
ENSG00000115170	139636	0	2.7053020863364	0.403928786272881	0.252293842018197	mother	0.321887361853106
ENSG00000135503	45330	0	4.4816931386408	0.448180013236267	1.78921743753323	mother	0.286366969372215
ENSG00000123612	97630	0	1.26172993375898	0.366659838164499	-0.00795848668757171	mother	0.319906574261975
ENSG00000121989	86264	0	2.22656809429691	0.354493183715107	-0.157395589645254	mother	0.321887361853106
ENSG00000114739	39202	1	4.35626230361716	0.476404265088516	0.333982293920913	mother	0.286366969372215
ENSG00000139567	16451	0	0.267498028399197	0.548477296212996	1.8026413003913	mother	0.331574074074074
ENSG00000243989	5857	0	3.6677115168096	0.572648113368619	1.29428611111111	mother	0.295357022322935
ENSG00000119640	16204	0	3.78667136018762	0.416872377190817	1.09390984984985	mother	0.295357022322935
ENSG00000170634	333980	6	3.43178209464158	0.4029882028864	0.496107926689517	mother	0.299380432772332
ENSG00000196839	67322	1	3.37083648272174	0.501336858679184	0.950118251313903	mother	0.299380432772332
ENSG00000164113	50811	0	2.61980496172782	0.365511405010726	0.660612497212932	mother	0.321887361853106
ENSG00000140955	6029	0	3.23513219575979	0.586166860175817	0.784593959731544	mother	0.299380432772332
ENSG00000168803	23876	0	4.30786840320321	0.398517339587871	1.01733305462653	mother	0.286366969372215
ENSG00000137845	160675	4	4.82489489834702	0.373231678854831	0.477752441031508	mother	0.286366969372215
ENSG00000073670	22813	0	0.889831580390646	0.593608907202034	1.57644604519774	mother	0.326536170212766
ENSG00000148848	374901	3	0.535164478047679	0.431295195264883	-0.539253175489038	mother	0.331574074074074
ENSG00000143537	12204	0	3.9317267859331	0.58259587020649	1.49628705730515	mother	0.295357022322935
ENSG00000151694	68041	1	4.07976519470184	0.413059772784057	0.930388158170332	mother	0.295357022322935
ENSG00000168619	145470	3	0.70314946418342	0.344304667629064	0.0409845004660826	mother	0.326536170212766
ENSG00000135074	179713	1	0.32588322024582	0.446745644444197	-0.0462154511909809	mother	0.331574074074074
ENSG00000104755	94446	1	0.00763506950922759	0.350073057620227	0.553764194906455	mother	0.326196692776327
ENSG00000134007	12656	0	0.0935784200730161	0.372155499367889	1.38543777777778	mother	0.326196692776327
ENSG00000139985	42698	0	0.0991998883660357	0.417349758770903	1.11780006688963	mother	0.326196692776327
ENSG00000008277	268567	3	3.03410356904518	0.372923702465307	0.0344149006108371	mother	0.299380432772332
ENSG00000114948	177535	1	4.00867811632821	0.382792125496381	1.01906114077868	mother	0.295357022322935
ENSG00000042980	64884	2	0.251257701180611	0.357145058874299	-0.298112664065403	mother	0.331574074074074
ENSG00000168594	147325	4	0.0241963832802828	0.356891226879348	-1.21461192384975	mother	0.326196692776327
ENSG00000134249	2983	0	0.0278700485715483	0.439825678846799	0.823963541666667	mother	0.326196692776327
ENSG00000197140	177730	1	1.80684821973214	0.377021324480954	0.221915973169515	mother	0.319906574261975
ENSG00000149451	14280	0	0.395286314051225	0.611974789915966	1.29714938684504	mother	0.331574074074074
ENSG00000069206	85974	2	0	0.367727452485635	-0.636336944444445	mother	0.326196692776327
ENSG00000151651	14329	0	1.37368516441833	0.639472398632145	0.857463087248322	mother	0.319906574261975
ENSG00000168615	108506	0	2.22240671455851	0.37495622361897	0.778757584624197	mother	0.321887361853106
ENSG00000134028	21715	0	0	0.363619617775731	-0.420942213438735	mother	0.326196692776327
ENSG00000154734	9652	0	2.30293454782296	0.45109821798591	-0.279152777777778	mother	0.321887361853106
ENSG00000142303	30432	0	0.340659931482063	0.546135646687697	0.818264231683111	mother	0.331574074074074
ENSG00000151388	368059	5	3.22801135348598	0.404291159841221	0.884019735315463	mother	0.299380432772332
ENSG00000160323	44938	0	0.937229802282843	0.552049490409008	0.606372444568135	mother	0.326536170212766
ENSG00000138316	88449	5	0.116311643329568	0.527230381349704	0.637802949337297	mother	0.326196692776327
ENSG00000166106	27939	0	0.353541137883829	0.519381509717599	0.790372888888889	mother	0.331574074074074
ENSG00000145536	179643	2	0.404918143146519	0.42259369972668	-0.19427396566621	mother	0.331574074074074
ENSG00000140470	369067	11	1.74038942080734	0.465964174526576	-0.928307411765506	mother	0.319906574261975
ENSG00000140873	187008	19	0.248737418704027	0.397614005817933	-0.481193590691335	mother	0.331574074074074
ENSG00000145808	277727	1	1.6210559133669	0.349573502036172	0.0143575827361289	mother	0.319906574261975
ENSG00000087116	232422	5	1.37478960365637	0.538210668525355	-0.399994742434742	mother	0.319906574261975
ENSG00000173157	195567	0	0.630411526472512	0.353193534696549	-0.170755337114783	mother	0.326536170212766
ENSG00000156140	286842	0	2.12083486096914	0.358381966378703	-0.606042179177661	mother	0.321887361853106
ENSG00000158859	14746	1	0.154527899614063	0.514851485148515	1.23084780611416	mother	0.331574074074074
ENSG00000154736	49128	0	0.447420717717768	0.384729685718938	-0.681629578139981	mother	0.331574074074074
ENSG00000049192	331408	2	1.25191069303575	0.358965384058321	0.832305674735879	mother	0.319906574261975
ENSG00000136378	52165	1	1.71730889751134	0.560567430269338	1.28008438596491	mother	0.319906574261975
ENSG00000134917	23670	0	0.884643832730104	0.533291085762569	0.992054848484848	mother	0.326536170212766
ENSG00000163638	172204	7	0.507049175369694	0.400960488722678	0.968553837601748	mother	0.331574074074074
ENSG00000178031	1001494	33	0.35529581396715	0.385849540786066	-0.261573799030061	mother	0.331574074074074
ENSG00000197859	42560	0	0.591310744999384	0.595535714285714	0.771231243402384	mother	0.326536170212766
ENSG00000156218	385270	8	3.44546675785783	0.39812339398344	-0.363182503153452	mother	0.299380432772332
ENSG00000143382	11558	0	1.05745441221101	0.60148814673819	1.24421710926177	mother	0.326536170212766
ENSG00000185761	8556	1	0.884948560314735	0.610682561944834	0.872835318063579	mother	0.326536170212766
ENSG00000105963	53545	0	0.499933781412575	0.604407507703801	0.624553216939744	mother	0.331574074074074
ENSG00000184060	52953	0	0.779938322123708	0.480293845485619	1.16501343330209	mother	0.326536170212766
ENSG00000160710	46261	0	5.48995056684602	0.454378418105964	0.668342829228034	mother	0.285590223931518
ENSG00000197381	152264	1	3.22856704788659	0.454480376188725	1.09667726203748	mother	0.299380432772332
ENSG00000185736	547436	8	0.738157187845216	0.475562440175655	0.272429711818653	mother	0.326536170212766
ENSG00000065457	26409	2	3.35066551129413	0.445757128251732	1.63239601494396	mother	0.299380432772332
ENSG00000189007	27854	0	2.9252784040116	0.38389459323616	1.31121462575042	mother	0.299380432772332
ENSG00000213638	8046	0	2.3461644561771	0.602783992045737	0.880104347826087	mother	0.321887361853106
ENSG00000063761	134685	1	2.62499661838348	0.476541559936147	0.330214675654961	mother	0.321887361853106
ENSG00000133597	23311	0	3.02475592608636	0.507571532752778	1.24914414715719	mother	0.299380432772332
ENSG00000173137	19975	0	2.93964376463532	0.575269086357947	1.2651805019305	mother	0.299380432772332
ENSG00000164742	148793	2	3.02448692939441	0.476736136780628	-0.612172514307603	mother	0.299380432772332
ENSG00000143199	104318	0	0.669960998042811	0.416955846546138	1.63248609227036	mother	0.326536170212766
ENSG00000078295	431529	3	0.847411377276033	0.409439458298284	0.924850980618533	mother	0.326536170212766
ENSG00000138031	100898	3	1.9200028007763	0.511338183115622	1.09232920634921	mother	0.319906574261975
ENSG00000129467	16733	0	0.116736352885535	0.544313631745652	1.18967	mother	0.326196692776327
ENSG00000173175	166575	3	1.15917080144179	0.511751463304818	1.31018497609174	mother	0.326536170212766
ENSG00000174233	22889	0	0.953010470007434	0.5441041548342	1.16248405984153	mother	0.326536170212766
ENSG00000121281	71907	1	0.594000104848952	0.544494972673036	0.778480333333333	mother	0.326536170212766
ENSG00000155897	260196	6	0.0994121985921576	0.404387461759597	-0.426033821344459	mother	0.326196692776327
ENSG00000162104	162660	5	1.71559826597935	0.473140292634944	0.759943233681547	mother	0.319906574261975
ENSG00000141433	7288	0	0.123815703418339	0.53046103183315	1.03518859060402	mother	0.326196692776327
ENSG00000078549	59134	1	0.520779924823588	0.519616464301417	0.557996360472736	mother	0.331574074074074
